block,trial_number,valid_trial,staircase_trial,motion_direction,quadrant,eccentricity,jitter_dva,flash_dva,flash_seconds,response,probe_offset_dva,staircase_identity,step_size_dva,staircase_direction,staircase_reversals
1,1,valid,0,petal,upper_left,outer,-1,10,1.25,inner,0,upper_petal,1.5,NaN,0
1,2,valid,0,fugal,lower_right,outer,-1,10,1.25,inner,0,lower_fugal,1.5,NaN,0
1,3,valid,0,uniform_control,lower_right,outer,0,11,1,outer,0,lower_control,1.5,NaN,0
1,4,valid,1,petal,upper_right,inner,0,7,1.25,outer,1.5,upper_petal,1.5,1,0
1,5,valid,0,fugal,upper_left,inner,0,7,0.75,inner,0,upper_fugal,1.5,NaN,0
1,6,valid,0,petal,lower_left,inner,1,8,1,outer,0,lower_petal,1.5,NaN,0
1,7,valid,1,fugal,lower_left,inner,-1,6,1,outer,1.5,lower_fugal,1.5,1,0
1,8,valid,C,petal,upper_right,outer,0,11,1,outer,5,catch_trial,1.5,-1,1
1,9,valid,1,fugal,upper_right,outer,0,11,1.25,outer,1.5,upper_fugal,1.5,1,0
1,10,valid,1,petal,lower_left,outer,1,12,1.25,inner,-1.5,lower_petal,1.5,-1,0
1,11,valid,2,petal,lower_right,outer,-1,10,0.75,outer,0,lower_petal,1.5,1,1
1,12,valid,2,fugal,lower_right,inner,-1,6,0.75,inner,0,lower_fugal,1.5,-1,1
1,NA,invalid,1,uniform_control,lower_left,inner,0,7,0.75,inner,-1.5,lower_control,1.5,-1,0
1,13,valid,C,uniform_control,upper_left,inner,0,7,1,inner,-5,catch_trial,1.5,NaN,0
1,NA,invalid,2,petal,upper_right,outer,1,12,1,outer,0,upper_petal,1.5,-1,1
1,14,valid,0,uniform_control,upper_left,inner,1,8,0.75,inner,0,upper_control,1.5,NaN,0
1,15,valid,1,uniform_control,lower_right,inner,1,8,1.25,inner,-1.5,lower_control,1.5,-1,0
1,16,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,1.5,1,2
1,17,valid,C,petal,lower_left,inner,0,7,1,outer,5,catch_trial,1.5,-1,2
1,18,valid,1,uniform_control,upper_right,outer,0,11,0.75,outer,1.5,upper_control,1.5,1,0
1,19,valid,2,uniform_control,upper_left,outer,-1,10,1,outer,0,upper_control,1.5,-1,1
1,20,valid,3,uniform_control,upper_right,inner,1,8,1.25,inner,-1.5,upper_control,1.5,-1,1
1,21,valid,C,fugal,upper_right,outer,0,11,1,inner,-5,catch_trial,1.5,-1,1
1,22,valid,3,petal,lower_right,inner,1,8,0.75,outer,-1.5,lower_petal,1.5,-1,2
1,23,valid,2,fugal,upper_left,outer,-1,10,1.25,outer,0,upper_fugal,1.5,-1,1
1,24,valid,C,uniform_control,lower_right,outer,0,11,1,inner,-5,catch_trial,1.5,1,1
1,25,valid,2,uniform_control,lower_left,outer,-1,10,1.25,inner,0,lower_control,1.5,1,1
1,26,valid,3,fugal,upper_right,inner,0,7,1.25,inner,-1.5,upper_fugal,1.5,-1,1
1,27,valid,3,fugal,lower_left,outer,-1,10,1.25,outer,1.5,lower_fugal,1.5,1,2
1,28,valid,2,petal,upper_left,inner,-1,6,0.75,inner,0,upper_petal,1.5,-1,1
1,29,valid,3,uniform_control,lower_left,inner,0,7,0.75,outer,1.5,lower_control,1.5,1,1
1,30,valid,3,petal,upper_right,outer,1,12,1,outer,1.5,upper_petal,1.5,1,2
2,31,valid,C,uniform_control,lower_left,outer,0,11,1,inner,-5,catch_trial,1.5,-1,2
2,32,valid,4,fugal,lower_right,inner,1,8,1.25,outer,0,lower_fugal,1.5,-1,3
2,33,valid,5,fugal,lower_left,outer,1,12,1.25,inner,-1.5,lower_fugal,1.5,-1,3
2,34,valid,4,petal,lower_right,inner,-1,6,1,inner,-3,lower_petal,1.5,-1,2
2,NA,invalid,4,uniform_control,lower_left,inner,-1,6,1.25,inner,0,lower_control,1.5,-1,2
2,35,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,1.5,1,3
2,36,valid,4,petal,upper_right,inner,1,8,1,outer,0,upper_petal,1.5,-1,3
2,37,valid,5,petal,lower_left,inner,1,8,0.75,outer,-1.5,lower_petal,1.5,1,3
2,NA,invalid,4,uniform_control,upper_left,outer,-1,10,1,outer,0,upper_control,1.5,1,2
2,38,valid,6,fugal,lower_right,outer,-1,10,1,outer,-0.5,lower_fugal,1,1,4
2,39,valid,5,petal,upper_left,outer,0,11,0.75,outer,-1.5,upper_petal,1.5,-1,3
2,40,valid,4,fugal,upper_right,inner,1,8,1.25,inner,0,upper_fugal,1.5,1,2
2,41,valid,4,uniform_control,upper_right,outer,1,12,0.75,outer,0,upper_control,1.5,1,2
2,42,valid,C,petal,upper_left,outer,0,11,1,inner,-5,catch_trial,1.5,-1,3
2,43,valid,6,petal,lower_right,outer,1,12,1.25,inner,-2.5,lower_petal,1,-1,4
2,44,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,1,-1,5
2,45,valid,5,fugal,upper_right,outer,-1,10,0.75,outer,1.5,upper_fugal,1.5,1,2
2,46,valid,5,uniform_control,upper_right,inner,-1,6,1.25,inner,-1.5,upper_control,1.5,-1,3
2,47,valid,6,uniform_control,upper_left,inner,0,7,0.75,outer,-0.5,upper_control,1,1,4
2,48,valid,6,fugal,upper_left,outer,1,12,1.25,outer,0,upper_fugal,1.5,-1,3
2,49,valid,6,petal,upper_left,inner,-1,6,1,inner,-3,upper_petal,1.5,-1,3
2,50,valid,7,petal,upper_right,outer,1,12,1,outer,-2,upper_petal,1,1,4
2,51,valid,4,uniform_control,lower_right,outer,1,12,1.25,outer,0,lower_control,1.5,-1,2
2,52,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,1,-1,5
2,53,valid,7,fugal,lower_left,inner,0,7,1,inner,-1.5,lower_fugal,1,-1,5
2,54,valid,7,petal,lower_left,outer,0,11,1,inner,-1.5,lower_petal,1,1,5
2,55,valid,5,uniform_control,lower_right,inner,0,7,1,inner,-1.5,lower_control,1.5,-1,2
2,56,valid,6,uniform_control,lower_left,outer,-1,10,1,outer,0,lower_control,1.5,1,3
2,57,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,1.5,-1,3
2,58,valid,7,fugal,upper_left,inner,0,7,1.25,inner,-1.5,upper_fugal,1.5,-1,3
2,59,valid,7,uniform_control,lower_left,inner,-1,6,1.25,inner,-1,lower_control,1,-1,4
2,60,valid,7,uniform_control,upper_left,outer,-1,10,1,inner,-1.5,upper_control,1,-1,5
3,61,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,1,1,5
3,NA,invalid,8,petal,upper_right,inner,1,8,1,inner,-3,upper_petal,1,-1,5
3,62,valid,8,petal,upper_right,outer,-1,10,1,inner,-3,upper_petal,1,-1,5
3,63,valid,8,uniform_control,upper_right,outer,1,12,1.25,outer,-0.833333333333333,upper_control,0.666666666666667,1,6
3,64,valid,8,petal,lower_right,outer,0,11,0.75,inner,-0.5,lower_petal,1,1,5
3,65,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.666666666666667,1,6
3,66,valid,9,petal,lower_right,inner,0,7,0.75,inner,0.5,lower_petal,1,1,5
3,67,valid,8,uniform_control,lower_right,outer,0,11,0.75,outer,0,lower_control,1,1,5
3,68,valid,9,uniform_control,lower_left,inner,-1,6,0.75,inner,-0.666666666666667,lower_control,0.666666666666667,-1,6
3,69,valid,9,petal,upper_left,inner,1,8,1.25,inner,-2.33333333333333,upper_petal,0.666666666666667,1,6
3,70,valid,9,uniform_control,upper_right,inner,1,8,1.25,inner,-1.5,upper_control,0.666666666666667,-1,7
3,71,valid,8,fugal,upper_right,outer,-1,10,0.75,inner,-0.5,upper_fugal,1,1,4
3,72,valid,10,uniform_control,upper_left,inner,-1,6,1.25,inner,-1.05555555555556,upper_control,0.444444444444444,1,8
3,73,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,1,1,4
3,74,valid,C,uniform_control,lower_right,outer,0,11,1,inner,-5,catch_trial,0.666666666666667,1,7
3,75,valid,9,fugal,upper_left,inner,1,8,0.75,outer,0.5,upper_fugal,1,1,4
3,76,valid,C,uniform_control,upper_left,inner,0,7,1,inner,-5,catch_trial,0.444444444444444,1,8
3,77,valid,10,petal,lower_left,outer,0,11,1.25,outer,1.5,lower_petal,1,1,5
3,78,valid,10,uniform_control,lower_right,inner,-1,6,1.25,outer,0,lower_control,0.666666666666667,1,7
3,79,valid,8,fugal,lower_left,inner,0,7,1,inner,-0.833333333333333,lower_fugal,0.666666666666667,1,6
3,80,valid,10,fugal,upper_left,outer,0,11,1,outer,-0.5,upper_fugal,1,-1,5
3,81,valid,10,petal,upper_left,outer,0,11,1,inner,-1.66666666666667,upper_petal,0.666666666666667,1,6
3,82,valid,11,fugal,upper_right,inner,-1,6,0.75,inner,-1.5,upper_fugal,1,-1,5
3,83,valid,9,fugal,lower_right,inner,0,7,1,inner,-0.166666666666667,lower_fugal,0.666666666666667,1,6
3,84,valid,11,uniform_control,upper_left,outer,0,11,0.75,outer,-0.611111111111111,upper_control,0.444444444444444,1,8
3,85,valid,10,fugal,lower_left,outer,-1,10,1,inner,0.5,lower_fugal,0.666666666666667,1,6
3,86,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.666666666666667,1,6
3,NA,invalid,11,uniform_control,lower_left,outer,0,11,1,inner,-0.444444444444444,lower_control,0.444444444444444,-1,8
3,87,valid,11,fugal,lower_right,outer,-1,10,1.25,inner,1.16666666666667,lower_fugal,0.666666666666667,1,6
3,88,valid,11,petal,lower_left,inner,1,8,1.25,outer,0.833333333333333,lower_petal,0.666666666666667,-1,6
3,89,valid,11,petal,upper_right,inner,1,8,1,inner,-1,upper_petal,0.666666666666667,1,6
3,90,valid,11,uniform_control,lower_left,outer,0,11,1,outer,-0.444444444444444,lower_control,0.444444444444444,-1,8
4,91,valid,12,fugal,lower_left,inner,1,8,0.75,outer,1.83333333333333,lower_fugal,0.666666666666667,1,6
4,92,valid,12,fugal,upper_right,outer,-1,10,1.25,outer,-0.833333333333333,upper_fugal,0.666666666666667,1,6
4,93,valid,12,petal,upper_left,outer,0,11,0.75,outer,-0.333333333333334,upper_petal,0.666666666666667,1,6
4,94,valid,13,fugal,lower_right,inner,0,7,1,inner,1.16666666666667,lower_fugal,0.666666666666667,-1,7
4,95,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.666666666666667,-1,6
4,96,valid,13,fugal,upper_right,inner,0,7,0.75,outer,-1.5,upper_fugal,0.666666666666667,-1,7
4,NA,invalid,12,uniform_control,lower_left,outer,1,12,1.25,inner,-0.888888888888889,lower_control,0.444444444444444,-1,8
4,97,valid,14,fugal,upper_left,inner,1,8,1,inner,-2.16666666666667,upper_fugal,0.666666666666667,-1,7
4,98,valid,13,petal,upper_right,inner,0,7,1.25,outer,-1,upper_petal,0.666666666666667,-1,7
4,99,valid,12,petal,lower_right,inner,0,7,1,outer,0.166666666666667,lower_petal,0.666666666666667,-1,6
4,100,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.666666666666667,-1,7
4,101,valid,C,uniform_control,upper_right,inner,0,7,1,inner,-5,catch_trial,0.444444444444444,-1,9
4,102,valid,12,uniform_control,lower_right,outer,1,12,1,inner,-0.888888888888889,lower_control,0.444444444444444,-1,8
4,103,valid,15,fugal,upper_left,outer,-1,10,1,inner,-1.72222222222222,upper_fugal,0.444444444444444,1,8
4,104,valid,C,fugal,lower_right,inner,0,7,1,outer,5,catch_trial,0.444444444444444,1,8
4,105,valid,12,uniform_control,upper_right,inner,-1,6,0.75,inner,-1.05555555555556,upper_control,0.444444444444444,-1,9
4,106,valid,14,petal,upper_right,outer,-1,10,1,outer,-1.66666666666667,upper_petal,0.666666666666667,-1,7
4,107,valid,15,petal,upper_left,inner,0,7,1,inner,-2.33333333333333,upper_petal,0.666666666666667,-1,7
4,108,valid,13,petal,lower_left,inner,0,7,1.25,outer,-0.5,lower_petal,0.666666666666667,-1,6
4,109,valid,C,fugal,upper_left,outer,0,11,1,outer,5,catch_trial,0.444444444444444,1,8
4,110,valid,14,fugal,lower_right,outer,-1,10,0.75,outer,1.61111111111111,lower_fugal,0.444444444444444,1,8
4,111,valid,13,uniform_control,lower_left,inner,-1,6,1,outer,-0.444444444444444,lower_control,0.444444444444444,1,9
4,112,valid,14,petal,lower_right,outer,-1,10,1.25,outer,-1.16666666666667,lower_petal,0.666666666666667,-1,6
4,113,valid,15,petal,lower_left,outer,-1,10,1.25,inner,-1.83333333333333,lower_petal,0.666666666666667,-1,6
4,114,valid,13,uniform_control,upper_right,outer,-1,10,0.75,inner,-0.759259259259259,upper_control,0.296296296296296,1,10
4,115,valid,14,uniform_control,upper_left,outer,1,12,1.25,outer,-0.462962962962963,upper_control,0.296296296296296,1,10
4,116,valid,C,uniform_control,lower_left,outer,0,11,1,inner,-5,catch_trial,0.296296296296296,-1,10
4,NA,invalid,14,uniform_control,lower_right,inner,0,7,1,outer,-0.740740740740741,lower_control,0.296296296296296,-1,10
4,117,valid,15,fugal,lower_left,outer,1,12,1.25,outer,1.16666666666667,lower_fugal,0.444444444444444,-1,9
4,118,valid,15,uniform_control,upper_left,inner,1,8,1.25,outer,-0.759259259259259,upper_control,0.296296296296296,-1,11
4,119,valid,14,uniform_control,lower_left,outer,1,12,1.25,inner,-0.740740740740741,lower_control,0.296296296296296,-1,10
4,120,valid,15,uniform_control,lower_right,inner,0,7,1,inner,-0.444444444444444,lower_control,0.296296296296296,1,11
5,121,valid,16,fugal,upper_left,outer,-1,10,1,inner,-1.27777777777778,upper_fugal,0.444444444444444,1,8
5,122,valid,16,petal,lower_right,outer,-1,10,1.25,inner,-1.16666666666667,lower_petal,0.666666666666667,1,7
5,123,valid,16,uniform_control,lower_right,inner,0,7,0.75,inner,-0.148148148148148,lower_control,0.296296296296296,1,11
5,124,valid,17,petal,lower_left,inner,-1,6,1.25,outer,-0.5,lower_petal,0.666666666666667,1,7
5,125,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,0.444444444444444,1,8
5,126,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.444444444444444,1,8
5,127,valid,16,petal,upper_left,inner,0,7,1,inner,-1.88888888888889,upper_petal,0.444444444444444,1,8
