block,trial_number,valid_trial,staircase_trial,motion_direction,quadrant,eccentricity,jitter_dva,flash_dva,flash_seconds,response,probe_offset_dva,staircase_identity,step_size_dva,staircase_direction,staircase_reversals
2,58,valid,6,fugal,upper_left,outer,0,11,0.75,outer,0.5,upper_fugal,1,-1,4
2,59,valid,7,fugal,upper_right,inner,-1,6,0.75,outer,-0.5,upper_fugal,1,-1,4
2,60,valid,7,uniform_control,upper_left,inner,1,8,1,outer,-1.5,upper_control,1,1,5
3,61,valid,8,fugal,upper_left,inner,1,8,0.75,inner,-1.5,upper_fugal,1,-1,4
3,62,valid,8,uniform_control,lower_right,inner,0,7,0.75,inner,-3,lower_control,1.5,-1,3
3,63,valid,9,fugal,upper_left,outer,1,12,1,outer,-0.5,upper_fugal,1,1,5
3,64,valid,8,petal,upper_right,inner,-1,6,0.75,inner,-2.5,upper_petal,1,1,5
3,65,valid,8,fugal,lower_left,inner,1,8,0.75,inner,0.5,lower_fugal,1,1,5
3,66,valid,9,fugal,lower_right,inner,-1,6,1,outer,1.5,lower_fugal,1,1,5
3,67,valid,8,petal,lower_right,inner,0,7,1.25,inner,-2.5,lower_petal,1,1,5
3,68,valid,9,uniform_control,lower_left,outer,1,12,1,inner,-2,lower_control,1,1,4
3,69,valid,C,uniform_control,lower_right,outer,0,11,1,inner,-5,catch_trial,1,1,4
3,70,valid,9,petal,lower_right,outer,0,11,1,inner,-1.5,lower_petal,1,1,5
3,71,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.666666666666667,-1,6
3,72,valid,C,petal,upper_right,outer,0,11,1,outer,5,catch_trial,1,1,5
3,NA,invalid,10,fugal,lower_left,outer,1,12,1.25,inner,0.833333333333333,lower_fugal,0.666666666666667,-1,6
3,73,valid,10,uniform_control,lower_right,outer,-1,10,0.75,outer,-1,lower_control,1,1,4
3,74,valid,10,petal,lower_left,outer,0,11,0.75,outer,-0.5,lower_petal,1,1,5
3,75,valid,11,uniform_control,lower_left,inner,0,7,1,outer,-2,lower_control,1,-1,5
3,76,valid,C,uniform_control,upper_left,inner,0,7,1,outer,5,catch_trial,0.666666666666667,-1,6
3,77,valid,9,petal,upper_right,outer,-1,10,1,outer,-1.5,upper_petal,1,1,5
3,78,valid,8,uniform_control,upper_left,outer,-1,10,1,inner,-2.16666666666667,upper_control,0.666666666666667,-1,6
3,79,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.666666666666667,-1,6
3,80,valid,9,uniform_control,upper_left,inner,1,8,1,inner,-1.5,upper_control,0.666666666666667,1,7
3,81,valid,10,fugal,upper_right,outer,-1,10,1.25,inner,-1.16666666666667,upper_fugal,0.666666666666667,-1,6
3,82,valid,11,petal,lower_left,inner,0,7,0.75,outer,-1.16666666666667,lower_petal,0.666666666666667,-1,6
3,83,valid,10,petal,upper_left,inner,0,7,1,outer,-2.16666666666667,upper_petal,0.666666666666667,-1,6
3,84,valid,11,fugal,upper_right,inner,-1,6,1,inner,-0.5,upper_fugal,0.666666666666667,1,7
3,85,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,0.666666666666667,1,7
3,NA,invalid,10,uniform_control,upper_right,outer,0,11,1,inner,-0.833333333333333,upper_control,0.666666666666667,1,7
3,86,valid,11,petal,upper_left,outer,-1,10,1.25,inner,-2.83333333333333,upper_petal,0.666666666666667,-1,6
3,87,valid,10,fugal,lower_right,outer,1,12,1.25,inner,0.833333333333333,lower_fugal,0.666666666666667,-1,6
3,88,valid,10,uniform_control,upper_right,inner,-1,6,0.75,inner,-0.833333333333333,upper_control,0.666666666666667,1,7
3,89,valid,11,fugal,lower_left,outer,1,12,1.25,outer,1.5,lower_fugal,0.666666666666667,1,7
3,90,valid,11,uniform_control,upper_right,outer,0,11,1,outer,-0.166666666666667,upper_control,0.666666666666667,1,7
4,91,valid,12,fugal,upper_left,inner,-1,6,1.25,outer,0.166666666666667,upper_fugal,0.666666666666667,1,7
4,92,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,0.444444444444444,-1,8
4,93,valid,12,uniform_control,upper_right,inner,-1,6,1.25,outer,-0.611111111111111,upper_control,0.444444444444444,-1,8
4,94,valid,12,uniform_control,lower_right,inner,-1,6,0.75,inner,-3,lower_control,1,-1,5
4,95,valid,12,petal,upper_right,outer,1,12,1.25,outer,-2.16666666666667,upper_petal,0.666666666666667,1,7
4,96,valid,12,fugal,lower_left,inner,1,8,0.75,inner,1.05555555555556,lower_fugal,0.444444444444444,-1,8
4,97,valid,13,fugal,lower_right,inner,1,8,0.75,outer,1.5,lower_fugal,0.444444444444444,1,9
4,98,valid,C,fugal,lower_right,inner,0,7,1,outer,5,catch_trial,0.296296296296296,-1,10
4,99,valid,13,uniform_control,upper_left,outer,0,11,1.25,outer,-1.05555555555556,upper_control,0.444444444444444,-1,8
4,100,valid,14,fugal,lower_right,outer,-1,10,0.75,outer,1.2037037037037,lower_fugal,0.296296296296296,-1,10
4,101,valid,14,uniform_control,upper_right,outer,0,11,0.75,inner,-1.5,upper_control,0.444444444444444,-1,8
4,102,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.444444444444444,-1,8
4,NA,invalid,13,fugal,upper_left,outer,-1,10,0.75,inner,-0.277777777777778,upper_fugal,0.444444444444444,-1,8
4,103,valid,12,petal,lower_right,inner,0,7,1,inner,-1.83333333333333,lower_petal,0.666666666666667,-1,6
4,104,valid,15,uniform_control,upper_left,inner,1,8,0.75,inner,-1.05555555555556,upper_control,0.444444444444444,1,9
4,105,valid,13,petal,upper_left,inner,-1,6,0.75,inner,-2.61111111111111,upper_petal,0.444444444444444,-1,8
4,106,valid,13,fugal,upper_right,outer,1,12,0.75,outer,-0.277777777777778,upper_fugal,0.444444444444444,-1,8
4,107,valid,13,uniform_control,lower_left,outer,-1,10,1.25,inner,-2.33333333333333,lower_control,0.666666666666667,1,6
4,108,valid,14,petal,upper_right,inner,1,8,1,inner,-2.16666666666667,upper_petal,0.444444444444444,1,9
4,109,valid,13,petal,lower_left,outer,-1,10,0.75,inner,-1.16666666666667,lower_petal,0.666666666666667,1,7
4,110,valid,15,fugal,lower_left,outer,0,11,1,inner,0.907407407407407,lower_fugal,0.296296296296296,-1,10
4,111,valid,14,petal,lower_right,outer,1,12,1.25,outer,-0.5,lower_petal,0.666666666666667,1,7
4,112,valid,14,fugal,upper_right,inner,0,7,1.25,inner,-0.722222222222222,upper_fugal,0.444444444444444,-1,8
4,113,valid,C,fugal,upper_left,outer,0,11,1,outer,5,catch_trial,0.444444444444444,1,9
4,114,valid,15,petal,lower_left,inner,1,8,1,outer,-0.944444444444444,lower_petal,0.444444444444444,-1,8
4,115,valid,C,petal,lower_right,inner,0,7,1,outer,5,catch_trial,0.444444444444444,-1,8
4,116,valid,15,petal,upper_left,outer,0,11,1,outer,-1.72222222222222,upper_petal,0.444444444444444,1,9
4,117,valid,14,uniform_control,lower_left,inner,1,8,1.25,inner,-1.66666666666667,lower_control,0.666666666666667,1,6
4,118,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,0.666666666666667,1,6
4,119,valid,15,uniform_control,lower_right,outer,1,12,1,inner,-1,lower_control,0.666666666666667,1,6
4,120,valid,15,fugal,upper_left,outer,-1,10,0.75,inner,-0.277777777777778,upper_fugal,0.444444444444444,1,9
5,121,valid,16,uniform_control,upper_left,outer,0,11,0.75,outer,-0.611111111111111,upper_control,0.444444444444444,1,9
5,122,valid,16,petal,upper_left,outer,1,12,1,inner,-2.01851851851852,upper_petal,0.296296296296296,-1,10
5,123,valid,16,fugal,upper_right,outer,0,11,0.75,outer,0.166666666666667,upper_fugal,0.444444444444444,1,9
5,124,valid,17,petal,upper_right,outer,-1,10,1,outer,-1.72222222222222,upper_petal,0.296296296296296,1,11
5,125,valid,16,uniform_control,lower_left,outer,-1,10,1.25,inner,-0.333333333333334,lower_control,0.666666666666667,1,6
5,126,valid,16,fugal,lower_right,inner,-1,6,1,outer,1.2037037037037,lower_fugal,0.296296296296296,1,11
5,127,valid,16,petal,lower_left,inner,0,7,1,outer,-1.38888888888889,lower_petal,0.444444444444444,-1,8
5,128,valid,18,petal,upper_right,inner,0,7,1,outer,-1.92222222222222,upper_petal,0.2,-1,12
5,129,valid,17,petal,lower_right,inner,-1,6,0.75,inner,-1.83333333333333,lower_petal,0.444444444444444,-1,8
5,130,valid,C,uniform_control,lower_right,outer,0,11,1,outer,5,catch_trial,0.666666666666667,1,6
5,131,valid,18,petal,lower_right,outer,0,11,0.75,inner,-1.38888888888889,lower_petal,0.444444444444444,1,9
5,132,valid,17,uniform_control,upper_right,outer,0,11,1,inner,-0.907407407407407,upper_control,0.296296296296296,-1,10
5,133,valid,17,fugal,lower_right,outer,-1,10,1,inner,1.0037037037037,lower_fugal,0.2,-1,12
5,134,valid,17,fugal,upper_left,outer,-1,10,1,inner,-0.12962962962963,upper_fugal,0.296296296296296,-1,10
5,135,valid,C,fugal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.296296296296296,1,11
5,136,valid,C,uniform_control,upper_left,inner,0,7,1,outer,5,catch_trial,0.296296296296296,1,11
5,137,valid,18,fugal,lower_left,inner,0,7,0.75,inner,1.2037037037037,lower_fugal,0.2,1,13
5,138,valid,17,uniform_control,lower_right,outer,-1,10,1.25,inner,0.333333333333333,lower_control,0.666666666666667,1,6
5,139,valid,19,petal,lower_left,outer,0,11,0.75,outer,-0.944444444444444,lower_petal,0.444444444444444,1,9
5,140,valid,C,fugal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.2,1,13
5,141,valid,18,uniform_control,lower_left,inner,1,8,0.75,inner,0.999999999999999,lower_control,0.666666666666667,1,6
5,NA,invalid,19,fugal,lower_left,outer,0,11,1,outer,1.4037037037037,lower_fugal,0.2,1,13
5,142,valid,18,uniform_control,upper_right,inner,1,8,1,outer,-0.611111111111111,upper_control,0.296296296296296,1,11
5,143,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.2,-1,12
5,144,valid,19,uniform_control,lower_right,inner,1,8,0.75,outer,1.66666666666667,lower_control,0.666666666666667,1,6
5,145,valid,18,fugal,upper_right,inner,0,7,1,inner,0.166666666666667,upper_fugal,0.296296296296296,1,11
5,146,valid,19,petal,upper_left,inner,1,8,1.25,outer,-2.12222222222222,upper_petal,0.2,-1,12
5,147,valid,C,petal,lower_left,inner,0,7,1,inner,-5,catch_trial,0.296296296296296,-1,10
5,148,valid,19,uniform_control,upper_left,inner,1,8,1.25,outer,-0.811111111111111,upper_control,0.2,-1,12
5,149,valid,19,fugal,upper_left,inner,0,7,1,outer,0.462962962962963,upper_fugal,0.296296296296296,1,11
5,150,valid,19,fugal,lower_left,outer,0,11,1,inner,1.4037037037037,lower_fugal,0.2,1,13
6,151,valid,C,uniform_control,lower_left,outer,0,11,1,outer,5,catch_trial,0.666666666666667,-1,7
6,152,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.2,-1,12
6,153,valid,20,fugal,lower_right,inner,0,7,1.25,outer,1.6037037037037,lower_fugal,0.2,1,13
6,154,valid,20,uniform_control,upper_left,outer,1,12,1,outer,-1.01111111111111,upper_control,0.2,-1,12
6,155,valid,20,petal,upper_left,inner,1,8,1.25,inner,-2.32222222222222,upper_petal,0.2,-1,12
6,156,valid,20,uniform_control,lower_left,inner,1,8,1,outer,0.999999999999999,lower_control,0.666666666666667,-1,7
6,157,valid,21,petal,upper_left,outer,0,11,1.25,outer,-2.12222222222222,upper_petal,0.2,1,13
6,158,valid,20,petal,lower_right,outer,-1,10,1,outer,-1.24074074074074,lower_petal,0.296296296296296,-1,10
6,159,valid,21,uniform_control,lower_right,inner,-1,6,0.75,outer,0.333333333333333,lower_control,0.666666666666667,-1,7
6,160,valid,20,fugal,upper_right,inner,-1,6,0.75,outer,0.262962962962963,upper_fugal,0.2,-1,12
6,161,valid,22,uniform_control,lower_left,outer,0,11,1,inner,-0.333333333333334,lower_control,0.666666666666667,-1,7
6,162,valid,21,petal,lower_left,inner,-1,6,1,outer,-1.53703703703704,lower_petal,0.296296296296296,-1,10
6,163,valid,21,fugal,upper_left,inner,0,7,1.25,outer,0.062962962962963,upper_fugal,0.2,-1,12
6,164,valid,22,petal,lower_right,inner,-1,6,1,outer,-1.83333333333333,lower_petal,0.296296296296296,-1,10
6,165,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.2,-1,14
6,166,valid,21,fugal,lower_right,outer,-1,10,1,outer,1.4037037037037,lower_fugal,0.2,-1,14
6,167,valid,21,uniform_control,upper_left,inner,1,8,1.25,outer,-1.21111111111111,upper_control,0.2,-1,12
6,168,valid,23,uniform_control,lower_right,outer,-1,10,1,inner,0.111111111111111,lower_control,0.444444444444444,1,8
6,169,valid,22,uniform_control,upper_right,inner,-1,6,1.25,outer,-1.41111111111111,upper_control,0.2,-1,12
6,170,valid,22,fugal,lower_left,inner,1,8,1.25,inner,1.2037037037037,lower_fugal,0.2,-1,14
6,171,valid,C,petal,lower_right,inner,0,7,1,outer,5,catch_trial,0.296296296296296,-1,10
6,172,valid,22,petal,upper_right,inner,-1,6,1.25,outer,-2.32222222222222,upper_petal,0.2,-1,14
6,173,valid,22,fugal,upper_right,outer,0,11,1,outer,-0.137037037037037,upper_fugal,0.2,-1,12
6,NA,invalid,23,fugal,lower_left,outer,0,11,0.75,outer,1.4037037037037,lower_fugal,0.2,1,15
6,174,valid,C,uniform_control,upper_right,inner,0,7,1,inner,-5,catch_trial,0.2,-1,12
6,175,valid,23,uniform_control,upper_right,outer,-1,10,1.25,inner,-1.61111111111111,upper_control,0.2,-1,12
6,176,valid,23,fugal,upper_left,outer,0,11,0.75,outer,-0.337037037037037,upper_fugal,0.2,-1,12
6,177,valid,23,petal,upper_right,outer,1,12,1.25,inner,-2.52222222222222,upper_petal,0.2,-1,14
6,178,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,1,15
6,179,valid,23,petal,lower_left,outer,-1,10,0.75,inner,-2.12962962962963,lower_petal,0.296296296296296,-1,10
6,180,valid,23,fugal,lower_left,outer,0,11,0.75,outer,1.4037037037037,lower_fugal,0.2,1,15
7,181,valid,24,fugal,lower_left,outer,0,11,1.25,outer,1.2037037037037,lower_fugal,0.2,-1,16
7,182,valid,24,petal,lower_left,outer,-1,10,1,inner,-1.83333333333333,lower_petal,0.296296296296296,1,11
7,183,valid,C,fugal,lower_left,inner,0,7,1,outer,5,catch_trial,0.2,-1,16
7,184,valid,24,fugal,upper_left,outer,1,12,0.75,outer,-0.537037037037037,upper_fugal,0.2,-1,12
7,185,valid,24,uniform_control,upper_left,outer,1,12,1,inner,-1.41111111111111,upper_control,0.2,1,13
7,186,valid,C,petal,lower_left,inner,0,7,1,outer,5,catch_trial,0.296296296296296,1,11
7,187,valid,C,petal,upper_right,outer,0,11,1,inner,-5,catch_trial,0.2,1,15
7,188,valid,25,fugal,upper_right,inner,1,8,0.75,outer,-0.737037037037037,upper_fugal,0.2,-1,12
7,189,valid,24,uniform_control,lower_right,outer,0,11,1,inner,0.555555555555555,lower_control,0.444444444444444,1,8
7,190,valid,24,petal,upper_right,outer,0,11,0.75,inner,-2.32222222222222,upper_petal,0.2,1,15
7,191,valid,C,uniform_control,upper_left,inner,0,7,1,inner,-5,catch_trial,0.2,1,13
7,192,valid,25,fugal,lower_right,inner,-1,6,1.25,inner,1.0037037037037,lower_fugal,0.2,-1,16
7,193,valid,C,uniform_control,lower_right,outer,0,11,1,outer,5,catch_trial,0.444444444444444,1,8
7,194,valid,26,fugal,upper_right,outer,-1,10,0.75,outer,-0.937037037037037,upper_fugal,0.2,-1,12
7,195,valid,25,uniform_control,lower_right,inner,1,8,0.75,outer,0.999999999999999,lower_control,0.444444444444444,1,8
7,196,valid,26,uniform_control,lower_left,inner,0,7,0.75,outer,0.555555555555555,lower_control,0.444444444444444,-1,9
7,197,valid,25,uniform_control,upper_left,inner,-1,6,1,outer,-1.21111111111111,upper_control,0.2,1,13
7,198,valid,C,fugal,upper_right,outer,0,11,1,outer,5,catch_trial,0.2,-1,12
7,199,valid,25,petal,lower_right,outer,1,12,1.25,inner,-1.53703703703704,lower_petal,0.296296296296296,1,11
7,200,valid,27,fugal,upper_left,inner,-1,6,1.25,inner,-1.13703703703704,upper_fugal,0.2,-1,12
7,201,valid,25,petal,upper_left,inner,-1,6,0.75,outer,-2.12222222222222,upper_petal,0.2,1,15
7,202,valid,26,fugal,lower_left,inner,1,8,1,inner,1.2037037037037,lower_fugal,0.2,1,17
7,203,valid,27,fugal,lower_right,outer,-1,10,1.25,outer,1.4037037037037,lower_fugal,0.2,1,17
7,204,valid,27,uniform_control,lower_left,outer,1,12,1,inner,0.111111111111111,lower_control,0.444444444444444,-1,9
7,205,valid,26,petal,lower_right,inner,1,8,1,inner,-1.24074074074074,lower_petal,0.296296296296296,1,11
7,206,valid,26,uniform_control,upper_right,outer,1,12,1.25,inner,-1.41111111111111,upper_control,0.2,-1,14
7,207,valid,26,petal,upper_left,outer,0,11,1.25,outer,-2.32222222222222,upper_petal,0.2,-1,16
7,208,valid,27,petal,upper_right,inner,1,8,1,inner,-2.52222222222222,upper_petal,0.2,-1,16
7,209,valid,27,petal,lower_left,inner,0,7,1,outer,-0.944444444444445,lower_petal,0.296296296296296,1,11
7,210,valid,27,uniform_control,upper_right,inner,1,8,0.75,outer,-1.21111111111111,upper_control,0.2,1,15
8,211,valid,28,fugal,upper_left,inner,0,7,1,inner,-0.937037037037037,upper_fugal,0.2,1,13
8,212,valid,C,uniform_control,upper_right,inner,0,7,1,outer,5,catch_trial,0.2,-1,16
8,213,valid,28,fugal,lower_right,outer,-1,10,0.75,outer,1.2037037037037,lower_fugal,0.2,-1,18
8,214,valid,28,petal,lower_left,outer,1,12,1.25,outer,-1.14444444444444,lower_petal,0.2,-1,12
8,215,valid,C,fugal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,-1,18
8,216,valid,29,fugal,upper_right,inner,0,7,1.25,inner,-0.737037037037037,upper_fugal,0.2,1,13
8,217,valid,28,uniform_control,upper_left,inner,-1,6,1,outer,-1.41111111111111,upper_control,0.2,-1,16
8,218,valid,29,uniform_control,upper_right,outer,0,11,0.75,inner,-1.61111111111111,upper_control,0.2,-1,16
8,219,valid,28,petal,upper_right,outer,0,11,1.25,inner,-2.32222222222222,upper_petal,0.2,1,17
8,220,valid,29,petal,upper_right,inner,1,8,0.75,inner,-2.12222222222222,upper_petal,0.2,1,17
8,221,valid,29,fugal,lower_left,inner,-1,6,0.75,outer,1.0037037037037,lower_fugal,0.2,-1,18
8,222,valid,C,fugal,upper_left,outer,0,11,1,inner,-5,catch_trial,0.2,1,13
8,223,valid,29,petal,lower_right,outer,-1,10,1.25,outer,-1.34444444444444,lower_petal,0.2,-1,12
8,224,valid,30,petal,upper_left,inner,0,7,1.25,inner,-1.92222222222222,upper_petal,0.2,1,17
8,225,valid,30,uniform_control,upper_left,outer,1,12,0.75,inner,-1.41111111111111,upper_control,0.2,1,17
8,226,valid,28,uniform_control,lower_right,outer,-1,10,0.75,outer,0.407407407407407,lower_control,0.296296296296296,1,10
8,227,valid,30,fugal,lower_left,outer,0,11,0.75,outer,0.803703703703704,lower_fugal,0.2,-1,18
8,228,valid,29,uniform_control,lower_left,outer,-1,10,1.25,outer,0.111111111111111,lower_control,0.296296296296296,-1,11
8,229,valid,31,fugal,lower_right,inner,-1,6,1.25,inner,0.603703703703704,lower_fugal,0.2,-1,18
8,230,valid,30,petal,lower_right,inner,-1,6,1.25,inner,-1.54444444444444,lower_petal,0.2,-1,12
8,231,valid,30,uniform_control,lower_left,inner,0,7,1,outer,-0.185185185185186,lower_control,0.296296296296296,-1,11
8,232,valid,31,uniform_control,upper_right,inner,1,8,0.75,outer,-1.21111111111111,upper_control,0.2,1,17
8,233,valid,30,fugal,upper_left,outer,-1,10,1,inner,-0.537037037037037,upper_fugal,0.2,1,13
8,234,valid,C,petal,lower_right,inner,0,7,1,inner,-5,catch_trial,0.2,1,13
8,235,valid,31,petal,upper_left,outer,0,11,1.25,outer,-1.72222222222222,upper_petal,0.2,1,17
8,236,valid,C,uniform_control,lower_left,outer,0,11,1,inner,-5,catch_trial,0.296296296296296,-1,11
8,237,valid,31,uniform_control,lower_right,inner,0,7,1,outer,-0.481481481481482,lower_control,0.296296296296296,-1,11
8,238,valid,31,petal,lower_left,inner,1,8,0.75,outer,-1.34444444444444,lower_petal,0.2,1,13
8,239,valid,31,fugal,upper_right,outer,-1,10,1.25,outer,-0.337037037037037,upper_fugal,0.2,1,13
8,240,valid,C,petal,upper_left,outer,0,11,1,outer,5,catch_trial,0.2,-1,18
9,241,valid,C,uniform_control,upper_left,inner,0,7,1,inner,-5,catch_trial,0.2,-1,18
9,242,valid,32,fugal,upper_right,outer,-1,10,1.25,outer,-0.537037037037037,upper_fugal,0.2,-1,14
9,243,valid,32,fugal,lower_right,outer,-1,10,0.75,outer,0.803703703703704,lower_fugal,0.2,1,19
9,244,valid,33,fugal,upper_right,inner,-1,6,1,inner,-0.737037037037037,upper_fugal,0.2,-1,14
9,245,valid,C,petal,lower_left,inner,0,7,1,outer,5,catch_trial,0.2,-1,14
9,246,valid,32,uniform_control,upper_right,outer,-1,10,1.25,inner,-1.41111111111111,upper_control,0.2,-1,18
9,247,valid,33,uniform_control,upper_left,inner,-1,6,1.25,outer,-1.21111111111111,upper_control,0.2,1,19
9,NA,invalid,32,uniform_control,lower_left,outer,-1,10,0.75,inner,-0.777777777777778,lower_control,0.296296296296296,-1,11
