version,block,trial,condition,valid,motion_direction,quadrant,eccentricity_dva,flash_relative_to_trajectory,jitter_dva,flash_onset_frame,flash_onset_ms,flash_frames,target_dva,target_x_dva,target_y_dva,probe_initial,probe_dva,probe_x_dva,probe_y_dva,foveal_offset,x_offset,y_offset
E2_v02022025,1,1,centralcue,valid,petal,upper_right,7,NaN,0,34,400,4,7,4.61678280264094,4.61678280264094,centre,3.8692822069346,3.04857557635641,2.38725713363187,-3.1307177930654,-1.57494827930386,-2.23702388461474
E2_v02022025,1,2,centralcue,valid,fugal,lower_right,11,NaN,-1,27,317.647058823529,4,10,7.11402373423676,-7.11402373423676,upper_right,9.54601957422115,5.445572354201,-7.88742817010104,-0.45398042577885,-1.68829073170896,-0.786775113224233
E2_v02022025,1,3,centralcue,valid,petal,lower_left,7,NaN,0,34,400,4,7,-4.61678280264094,-4.61678280264094,centre,5.38799447219973,-3.39936011668856,-4.1900936907239,-1.61200552780027,1.22326052927732,0.429213347134916
E2_v02022025,1,4,centralcue,valid,petal,upper_left,7,NaN,1,30,352.941176470588,4,8,-5.30487265963075,5.30487265963075,upper_right,5.176878740886,-4.21879848480855,3.01116249736461,-2.823121259114,1.09351125041112,-2.30490140961989
E2_v02022025,1,5,centralcue,valid,petal,upper_right,7,NaN,1,30,352.941176470588,4,8,5.30487265963075,5.30487265963075,centre,5.82127715147855,3.98795311089894,4.25438948160689,-2.17872284852145,-1.32544132493744,-1.05773755927567
E2_v02022025,1,6,centralcue,valid,petal,upper_right,11,NaN,1,13,152.941176470588,4,12,8.20988099693041,8.20988099693041,upper_left,9.35903574750214,6.5230646811741,6.76926375267765,-2.64096425249786,-1.71462769632799,-1.46527807915664
E2_v02022025,1,7,centralcue,valid,petal,upper_left,11,NaN,1,13,152.941176470588,4,12,-8.20988099693041,8.20988099693041,centre,7.77206059376262,-6.29449220718941,4.59577707527853,-4.22793940623738,1.94584785709329,-3.65590600327248
E2_v02022025,1,8,centralcue,valid,fugal,lower_left,7,NaN,-1,11,129.411764705882,4,6,-4.36918916497228,-4.36918916497228,lower_left,9.02708698464176,-6.56769105907305,-6.24734643489577,3.02708698464176,-2.21782220432167,-1.89385500261025
E2_v02022025,1,9,centralcue,valid,petal,lower_left,11,NaN,0,17,200,4,11,-7.52960416350469,-7.52960416350469,centre,7.60390788604312,-5.250457730271,-5.53097884429357,-3.39609211395688,2.3068004338619,2.02418546580952
E2_v02022025,1,10,centralcue,valid,petal,lower_right,7,NaN,-1,38,447.058823529412,4,6,3.9273558020264,-3.9273558020264,lower_right,4.49341150086379,3.28699748528043,-3.07044663471203,-1.50658849913621,-0.642882952699576,0.860064340049008
E2_v02022025,1,11,centralcue,valid,fugal,lower_left,11,NaN,1,35,411.764705882353,4,12,-8.47501820494743,-8.47501820494743,centre,12.6453673684721,-8.58694592462002,-9.42157284252895,0.645367368472082,-0.114446109719645,-0.969954075113179
E2_v02022025,1,12,centralcue,valid,petal,lower_right,11,NaN,0,17,200,4,11,7.52960416350469,-7.52960416350469,lower_right,5.98203969175755,4.11927955179106,-4.35272591112287,-5.01796030824245,-3.4427109903891,3.20877391947366
E2_v02022025,1,13,centralcue,valid,fugal,upper_right,11,NaN,1,35,411.764705882353,4,12,8.47501820494743,8.47501820494743,centre,11.6936055557132,8.49286757783844,8.1560691036118,-0.306394444286791,0.0182465218596264,-0.325760235588998
E2_v02022025,1,14,centralcue,valid,petal,upper_left,11,NaN,-1,22,258.823529411765,4,10,-6.67626771403078,6.67626771403078,upper_left,6.42163112991,-4.73740135581311,4.3550213986271,-3.57836887009,1.95765966377726,-2.34191570330961
E2_v02022025,1,15,centralcue,valid,fugal,lower_left,7,NaN,-1,11,129.411764705882,4,6,-4.36918916497228,-4.36918916497228,centre,13.7168287668067,-10.2972638935767,-9.25784462431281,7.71682876680669,-6.0097662661735,-4.94923853417926
E2_v02022025,1,16,centralcue,valid,fugal,upper_left,11,NaN,-1,27,317.647058823529,4,10,-7.11402373423675,7.11402373423675,lower_left,11.960672960006,-9.0500615698745,7.95065855155098,1.96067296000602,-1.97449414915371,0.851215763343911
E2_v02022025,1,17,centralcue,valid,fugal,upper_right,11,NaN,0,31,364.705882352941,4,11,7.79562741124155,7.79562741124155,centre,11.6025115423551,8.40213235266712,8.11628594675754,0.602511542355149,0.61876850325815,0.326919002786037
E2_v02022025,1,18,centralcue,valid,fugal,upper_left,11,NaN,0,31,364.705882352941,4,11,-7.79562741124155,7.79562741124155,upper_right,11.6024004089168,-9.04105467046651,7.39282192378818,0.602400408916811,-1.27254910159582,-0.409960457307611
E2_v02022025,1,NA,centralcue,invalid_fixation,fugal,upper_right,7,NaN,-1,11,129.411764705882,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,19,centralcue,valid,petal,lower_left,11,NaN,0,17,200,4,11,-7.52960416350469,-7.52960416350469,upper_right,8.58788918379805,-5.62512616113372,-6.5308511338692,-2.41211081620195,1.92925322958024,1.01386293090534
E2_v02022025,1,20,centralcue,valid,petal,lower_right,11,NaN,1,13,152.941176470588,4,12,8.20988099693041,-8.20988099693041,centre,8.64651087326493,5.29109298820975,-6.87738342079461,-3.35348912673507,-2.9577190867759,1.35567685707393
E2_v02022025,1,21,centralcue,valid,petal,lower_left,7,NaN,-1,38,447.058823529412,4,6,-3.9273558020264,-3.9273558020264,upper_right,6.58187906383896,-4.28863792696773,-5.01150058457362,0.581879063838958,-0.363142079294156,-1.09067001325467
E2_v02022025,1,22,centralcue,valid,fugal,lower_left,11,NaN,-1,27,317.647058823529,4,10,-7.11402373423675,-7.11402373423676,centre,12.9870876480579,-8.36484704637961,-10.0750966305285,2.98708764805787,-1.27377015930943,-3.02661457806882
E2_v02022025,1,23,centralcue,valid,fugal,upper_left,7,NaN,-1,11,129.411764705882,4,6,-4.36918916497228,4.36918916497228,lower_left,5.1707824443664,-3.85179643198131,3.46013246114719,-0.8292175556336,0.520054152575525,-0.913255620602943
E2_v02022025,1,24,centralcue,valid,petal,upper_right,11,NaN,0,17,200,4,11,7.52960416350469,7.52960416350469,centre,5.76243271665319,4.25534618355848,3.89986805045292,-5.23756728334681,-3.3063890033789,-3.66235395136238
E2_v02022025,1,25,centralcue,valid,fugal,lower_right,7,NaN,-1,11,129.411764705882,4,6,4.36918916497228,-4.36918916497228,upper_left,4.36712757842567,2.50824766971673,-3.57954549317337,-1.63287242157433,-1.86716553323275,0.793417375098622
E2_v02022025,1,26,centralcue,valid,petal,lower_right,7,NaN,0,34,400,4,7,4.61678280264094,-4.61678280264094,centre,4.47406920218473,3.11591254023303,-3.21699767234148,-2.52593079781527,-1.50746492206857,1.40613595852244
E2_v02022025,1,27,centralcue,valid,fugal,upper_left,7,NaN,0,15,176.470588235294,4,7,-5.05778196197291,5.05778196197291,upper_right,7.00102554225017,-5.68285734806459,4.11583421628354,0.0010255422501686,-0.630580123643067,-0.947945636723465
E2_v02022025,1,NA,centralcue,invalid_fixation,fugal,upper_right,7,NaN,-1,11,129.411764705882,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,28,centralcue,valid,fugal,lower_right,11,NaN,1,35,411.764705882353,4,12,8.47501820494743,-8.47501820494743,upper_left,11.0285956699046,7.52995924728399,-8.15060174480248,-0.971404330095361,-0.963669538112384,0.331339637007156
E2_v02022025,1,29,centralcue,valid,petal,upper_left,7,NaN,1,30,352.941176470588,4,8,-5.30487265963075,5.30487265963075,centre,4.46817449227168,-2.94765032638582,3.36389005879607,-3.53182550772832,2.36847976659323,-1.95156784716037
