version,block,trial,condition,valid,motion_direction,quadrant,eccentricity_dva,flash_relative_to_trajectory,jitter_dva,flash_onset_frame,flash_onset_ms,flash_frames,target_dva,target_x_dva,target_y_dva,probe_initial,probe_dva,probe_x_dva,probe_y_dva,foveal_offset,x_offset,y_offset
E2_v02022025,1,1,flashbaseline,valid,petal,upper_right,11,above_trajectory,-1,22,258.823529411765,4,10,8.48764430567507,5.36519323471948,centre,8.32987649890389,6.98374790503883,4.58545405600073,-1.67012350109611,-1.53137501528438,-0.785611612889014
E2_v02022025,1,2,flashbaseline,valid,fugal,upper_right,11,above_trajectory,-1,27,317.647058823529,4,10,8.48764430567507,5.36519323471948,lower_left,9.5524831196191,8.80728199507439,3.75774427592536,-0.447516880380901,0.327028043183199,-1.61735887045563
E2_v02022025,1,3,flashbaseline,valid,petal,upper_right,7,below_trajectory,1,30,352.941176470588,4,8,3.98138835036701,7.12027723411205,centre,6.43914137079647,3.02938970504609,5.69257334356253,-1.56085862920353,-0.955504590643816,-1.44547405100645
E2_v02022025,1,4,flashbaseline,valid,petal,lower_left,7,above_trajectory,-1,38,447.058823529412,4,6,-5.74471024790289,-2.59291637442202,lower_left,5.45893549000464,-4.27084442360816,-3.41258882319984,-0.541064509995356,1.48493371649076,-0.821885638528253
E2_v02022025,1,5,flashbaseline,valid,petal,upper_left,11,below_trajectory,-1,22,258.823529411765,4,10,-5.36519323471948,8.48764430567507,centre,9.05757859484895,-5.97571465215163,6.85595305698838,-0.942421405151048,-0.616522756715671,-1.6609515941526
E2_v02022025,1,6,flashbaseline,valid,fugal,lower_left,7,above_trajectory,-1,11,129.411764705882,4,6,-5.74471024790289,-2.59291637442202,lower_right,6.3646013676611,-4.90131479624856,-4.08003924913754,0.364601367661098,0.850670285250878,-1.4919245192415
E2_v02022025,1,7,flashbaseline,valid,fugal,upper_left,7,below_trajectory,1,19,223.529411764706,4,8,-3.98138835036701,7.12027723411205,centre,7.1466883009213,-5.02066515714566,5.11210576989726,-0.853311699078697,-1.04563010160637,-2.03059421624515
E2_v02022025,1,8,flashbaseline,valid,fugal,upper_right,11,below_trajectory,1,35,411.764705882353,4,12,6.74275009917573,9.84534259882253,lower_left,10.5864360059761,7.16318715395569,7.87610127931112,-1.41356399402387,0.426683969111429,-2.01647949424329
E2_v02022025,1,9,flashbaseline,valid,fugal,upper_left,11,below_trajectory,-1,27,317.647058823529,4,10,-5.36519323471948,8.48764430567507,centre,8.15987370407321,-4.96949301101761,6.50445218010148,-1.84012629592679,0.398931450407076,-2.01690735284206
E2_v02022025,1,10,flashbaseline,valid,petal,upper_left,7,above_trajectory,1,30,352.941176470588,4,8,-7.12027723411205,3.98138835036701,lower_left,6.76180103055245,-6.61933372304511,1.39308244763304,-1.23819896944755,0.508204805573997,-2.59268086772725
E2_v02022025,1,11,flashbaseline,valid,petal,lower_right,11,below_trajectory,0,17,200,4,11,6.05484991354859,-9.16779144648083,centre,11.5659210099303,5.75962377738966,-10.096730496407,0.565921009930291,-0.298384676755292,-0.955630062953054
E2_v02022025,1,12,flashbaseline,valid,petal,lower_left,11,above_trajectory,1,13,152.941176470588,4,12,-9.84534259882253,-6.74275009917573,lower_right,12.7653872558622,-9.67266965337648,-8.48929168737616,0.76538725586224,0.177780477408267,-1.77734308276449
E2_v02022025,1,13,flashbaseline,valid,petal,upper_left,7,above_trajectory,-1,38,447.058823529412,4,6,-5.74471024790289,2.59291637442202,centre,7.63890590239505,-7.39168663655833,1.94921637765604,1.63890590239505,-1.66845901270628,-0.644692002972321
E2_v02022025,1,14,flashbaseline,valid,petal,lower_left,11,below_trajectory,1,13,152.941176470588,4,12,-6.74275009917573,-9.84534259882253,upper_right,10.830599039589,-5.70247951058632,-9.26815241455298,-1.169400960411,1.0525493177778,0.593535089837255
E2_v02022025,1,NA,flashbaseline,invalid_fixation,fugal,lower_right,7,above_trajectory,1,19,223.529411764706,4,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,15,flashbaseline,valid,fugal,upper_left,11,above_trajectory,-1,27,317.647058823529,4,10,-8.48764430567507,5.36519323471948,lower_left,9.08165614759813,-8.22939262988236,3.89431423874393,-0.918343852401872,0.263825340565842,-1.48027832501067
E2_v02022025,1,16,flashbaseline,valid,fugal,upper_right,7,below_trajectory,0,15,176.470588235294,4,7,3.28763554154348,6.43342465455161,centre,7.02080677795935,3.79624875939322,5.92318290512358,0.0208067779593506,0.510551740727607,-0.516210539171209
E2_v02022025,1,17,flashbaseline,valid,petal,lower_right,7,above_trajectory,-1,38,447.058823529412,4,6,5.74471024790289,-2.59291637442202,upper_right,5.67575830576394,4.56633656631111,-3.38517240504014,-0.32424169423606,-1.18783887433141,-0.7943779866347
E2_v02022025,1,18,flashbaseline,valid,fugal,lower_left,11,above_trajectory,0,31,364.705882352941,4,11,-9.16779144648083,-6.05484991354859,centre,10.7592657693257,-9.45115482259439,-5.23595748064323,-0.240734230674299,-0.290975985768581,0.826851337542728
E2_v02022025,1,19,flashbaseline,valid,petal,upper_left,11,below_trajectory,-1,22,258.823529411765,4,10,-5.36519323471948,8.48764430567507,lower_left,10.1663903271094,-6.88269330076943,7.55416211366262,0.166390327109449,-1.53469453136531,-0.951952536520071
E2_v02022025,1,20,flashbaseline,valid,fugal,lower_right,11,below_trajectory,0,31,364.705882352941,4,11,6.05484991354859,-9.16779144648083,centre,10.1784816077346,5.7651471156487,-8.44468156875174,-0.821518392265373,-0.292805240378501,0.740433897804528
E2_v02022025,1,NA,flashbaseline,invalid_fixation,petal,upper_right,7,below_trajectory,0,34,400,4,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,21,flashbaseline,valid,fugal,lower_left,7,below_trajectory,-1,11,129.411764705882,4,6,-2.59291637442202,-5.74471024790289,centre,5.29968526521879,-3.07370803174304,-4.32556158126315,-0.700314734781214,-0.48196076857956,1.42994306659028
E2_v02022025,1,22,flashbaseline,valid,fugal,lower_right,7,above_trajectory,1,19,223.529411764706,4,8,7.12027723411205,-3.98138835036701,lower_right,7.19464094560823,6.00197675054069,-3.99637765569567,-0.805359054391769,-1.13298394365948,-0.015062191003395
E2_v02022025,1,23,flashbaseline,valid,fugal,upper_right,7,below_trajectory,0,15,176.470588235294,4,7,3.28763554154348,6.43342465455161,centre,6.40883608008321,4.25534618355848,4.80981575433805,-0.591163919916786,0.971845991740789,-1.63900544930411
E2_v02022025,1,24,flashbaseline,valid,fugal,lower_left,11,below_trajectory,1,35,411.764705882353,4,12,-6.74275009917573,-9.84534259882253,upper_right,10.7369675930373,-5.72724343044642,-9.14198112654526,-1.2630324069627,1.02754562655129,0.723002793271005
E2_v02022025,1,NA,flashbaseline,invalid_fixation,petal,lower_right,11,below_trajectory,-1,22,258.823529411765,4,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,25,flashbaseline,valid,fugal,lower_right,11,above_trajectory,0,31,364.705882352941,4,11,9.16779144648083,-6.05484991354859,lower_left,12.3414831751622,10.0799458530939,-7.26904143929104,1.3414831751622,0.938318839732882,-1.23061441496237
E2_v02022025,1,26,flashbaseline,valid,petal,upper_right,11,above_trajectory,-1,22,258.823529411765,4,10,8.48764430567507,5.36519323471948,centre,8.7705134851723,7.87043760152607,3.91921006243919,-1.2294865148277,-0.629938030227993,-1.45528280393116
E2_v02022025,1,27,flashbaseline,valid,fugal,upper_left,7,above_trajectory,1,19,223.529411764706,4,8,-7.12027723411205,3.98138835036701,upper_left,7.52203619636929,-6.88629636595912,3.05586602826498,-0.477963803630712,0.237510706250692,-0.928960642871509
E2_v02022025,1,28,flashbaseline,valid,petal,lower_left,7,below_trajectory,-1,38,447.058823529412,4,6,-2.59291637442202,-5.74471024790289,centre,6.63184058651976,-4.1522001381654,-5.18920868494004,0.631840586519756,-1.56440752636163,0.560576494228687
E2_v02022025,1,29,flashbaseline,valid,petal,lower_right,7,below_trajectory,-1,38,447.058823529412,4,6,2.59291637442202,-5.74471024790289,lower_left,6.49055194529192,3.64489328145158,-5.38493424195253,0.490551945291922,1.05501093280563,0.363187652136266
E2_v02022025,1,30,flashbaseline,valid,fugal,lower_right,7,above_trajectory,1,19,223.529411764706,4,8,7.12027723411205,-3.98138835036701,centre,5.45167926585627,4.89978683298709,-2.40185396874724,-2.54832073414373,-2.24424458235765,1.58414329170336
E2_v02022025,1,31,flashbaseline,valid,petal,upper_right,7,below_trajectory,0,34,400,4,7,3.28763554154348,6.43342465455161,lower_left,5.13866970014995,3.04665701994798,4.14588419138763,-1.86133029985005,-0.241715274321076,-2.30621737522182
E2_v02022025,1,32,flashbaseline,valid,petal,lower_right,11,below_trajectory,-1,22,258.823529411765,4,10,5.36519323471948,-8.48764430567507,centre,7.26560216951542,3.87477956081189,-6.16482092903504,-2.73439783048458,-1.49988980131543,2.36022278238388
E2_v02022025,2,33,centralcue,valid,fugal,lower_right,11,NaN,-1,27,317.647058823529,4,10,7.11402373423676,-7.11402373423676,centre,12.3441666622051,9.21229570489067,-8.35863213401377,2.34416666220514,2.14070504065926,-1.26742409839867
E2_v02022025,2,34,centralcue,valid,fugal,lower_left,7,NaN,1,19,223.529411764706,4,8,-5.74491306592023,-5.74491306592023,upper_right,11.1002618949623,-8.42453775246248,-7.33245441209409,3.10026189496227,-2.71949182256502,-1.60808249974769
