version,block,trial,condition,valid,motion_direction,quadrant,eccentricity_dva,flash_relative_to_trajectory,jitter_dva,flash_onset_frame,flash_onset_ms,flash_frames,target_dva,target_x_dva,target_y_dva,probe_initial,probe_dva,probe_x_dva,probe_y_dva,foveal_offset,x_offset,y_offset
E2_v02022025,1,NA,flashbaseline,invalid_fixation,petal,lower_left,7,above_trajectory,0,34,400,4,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,1,flashbaseline,valid,fugal,lower_right,7,below_trajectory,1,19,223.529411764706,4,8,3.98138835036701,-7.12027723411205,lower_left,6.76564810115259,4.33015287276025,-5.21821283919364,-1.23435189884741,0.350602506478018,1.92374747252713
E2_v02022025,1,2,flashbaseline,valid,fugal,upper_left,7,below_trajectory,1,19,223.529411764706,4,8,-3.98138835036701,7.12027723411205,centre,6.35979758777768,-3.65351618439079,5.21973929947296,-1.64020241222232,0.3293292490301,-1.92221000983944
E2_v02022025,1,3,flashbaseline,valid,fugal,lower_right,11,below_trajectory,0,31,364.705882352941,4,11,6.05484991354859,-9.16779144648083,lower_left,12.7363176745427,7.27547820186642,-10.5652364232117,1.73631767454266,1.23715296391359,-1.43949282535379
E2_v02022025,1,4,flashbaseline,valid,petal,lower_right,11,above_trajectory,1,13,152.941176470588,4,12,9.84534259882253,-6.74275009917573,centre,11.0576896928002,9.59057073091004,-5.60778550875069,-0.942310307199834,-0.262242587941582,1.14813657371962
E2_v02022025,1,5,flashbaseline,valid,petal,upper_right,7,below_trajectory,0,34,400,4,7,3.28763554154348,6.43342465455161,upper_left,6.03691783679586,3.22812157816612,5.11210576989726,-0.963082163204141,-0.0597067796661341,-1.33464284208167
E2_v02022025,1,6,flashbaseline,valid,petal,lower_right,11,above_trajectory,1,13,152.941176470588,4,12,9.84534259882253,-6.74275009917573,centre,11.1715347329667,9.38318360566086,-6.17223787080391,-0.828465267033273,-0.475412131021086,0.577806233976046
E2_v02022025,1,7,flashbaseline,valid,petal,upper_left,11,below_trajectory,0,17,200,4,11,-6.05484991354859,9.16779144648083,upper_left,9.21132746068891,-6.38514766789269,6.69412046508285,-1.78867253931109,-0.334218321542387,-2.52046719861714
E2_v02022025,1,8,flashbaseline,valid,petal,lower_left,7,above_trajectory,1,30,352.941176470588,4,8,-7.12027723411205,-3.98138835036701,centre,6.76765881432102,-5.60740438392516,-3.813488461991,-1.23234118567898,1.53141857430275,0.1686788236785
E2_v02022025,1,9,flashbaseline,valid,petal,upper_left,7,above_trajectory,-1,38,447.058823529412,4,6,-5.74471024790289,2.59291637442202,upper_right,5.89295292882305,-5.69028725650494,1.54228641187064,-0.107047071176953,0.054968534519663,-1.05191070574737
E2_v02022025,1,10,flashbaseline,valid,petal,lower_left,11,below_trajectory,-1,22,258.823529411765,4,10,-5.36519323471948,-8.48764430567507,centre,7.47477199544388,-4.10607227050657,-6.26730838707711,-2.52522800455612,1.267607085737,2.25668774165704
E2_v02022025,1,11,flashbaseline,valid,fugal,lower_right,7,above_trajectory,0,15,176.470588235294,4,7,6.43342465455161,-3.28763554154348,upper_left,5.70096063346968,5.39713911565735,-1.84716437321278,-1.29903936653032,-1.04732280520715,1.44313859499969
E2_v02022025,1,NA,flashbaseline,invalid_fixation,petal,upper_left,7,above_trajectory,1,30,352.941176470588,4,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,12,flashbaseline,valid,fugal,upper_left,11,below_trajectory,1,35,411.764705882353,4,12,-6.74275009917573,9.84534259882253,upper_right,8.74961591333879,-6.539966673056,5.86302559273546,-3.25038408666121,0.205531949044182,-4.05305125957272
E2_v02022025,1,13,flashbaseline,valid,petal,lower_right,7,below_trajectory,1,30,352.941176470588,4,8,3.98138835036701,-7.12027723411205,centre,7.01373677191376,3.71138113701397,-5.96791165855069,-0.986263228086242,-0.271226207289307,1.16740957228192
E2_v02022025,1,NA,flashbaseline,invalid_fixation,fugal,upper_right,7,above_trajectory,-1,11,129.411764705882,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,14,flashbaseline,valid,fugal,upper_right,11,below_trajectory,1,35,411.764705882353,4,12,6.74275009917573,9.84534259882253,centre,8.61726642540008,6.07713322273621,6.15531172594144,-3.38273357459992,-0.673994471360214,-3.75889762544038
E2_v02022025,1,15,flashbaseline,valid,fugal,lower_left,11,above_trajectory,1,35,411.764705882353,4,12,-9.84534259882253,-6.74275009917573,lower_right,12.8436295395772,-10.0905763303587,-8.11138321073898,0.843629539577186,-0.25280734522106,-1.39168628895706
E2_v02022025,1,16,flashbaseline,valid,fugal,lower_left,7,above_trajectory,1,19,223.529411764706,4,8,-7.12027723411205,-3.98138835036701,centre,6.74632781449855,-5.62741276348718,-3.7449086909956,-1.25367218550145,1.51123086856229,0.237556963192374
E2_v02022025,1,17,flashbaseline,valid,fugal,lower_left,11,above_trajectory,1,35,411.764705882353,4,12,-9.84534259882253,-6.74275009917573,lower_left,12.3064905150695,-9.78761547437497,-7.60615127878651,0.306490515069488,0.0594553470844734,-0.877030532756582
