version,block,trial,condition,valid,motion_direction,quadrant,eccentricity_dva,flash_relative_to_trajectory,jitter_dva,flash_onset_frame,flash_onset_ms,flash_frames,target_dva,target_x_dva,target_y_dva,probe_initial,probe_dva,probe_x_dva,probe_y_dva,foveal_offset,x_offset,y_offset
E2_v02022025,1,1,flash_motion,valid,fugal,lower_right,11,below_trajectory,0,31,364.705882352941,4,11,6.05484991354859,-9.16779144648083,centre,10.0125660250142,6.04574128485666,-8.04028013404614,-0.987433974985755,-0.00921095742498114,1.1532086509854
E2_v02022025,1,2,flash_motion,valid,petal,lower_left,11,above_trajectory,0,17,200,4,11,-9.16779144648083,-6.05484991354859,lower_left,10.0791240348425,-9.03974112664435,-4.53249611425154,-0.92087596515754,0.131338138828604,1.53514856416867
E2_v02022025,1,3,flash_motion,valid,petal,upper_left,7,below_trajectory,-1,38,447.058823529412,4,6,-2.59291637442202,5.74471024790289,centre,4.80262685874537,-2.4506358540161,4.13535738919781,-1.19737314125463,0.142556277854731,-1.62105243166932
E2_v02022025,1,4,flash_motion,valid,petal,lower_left,7,above_trajectory,1,30,352.941176470588,4,8,-7.12027723411205,-3.98138835036701,upper_left,9.06555353240436,-8.39403564682254,-3.47355117592287,1.06555353240436,-1.29722927236286,0.509982518263542
E2_v02022025,1,5,flash_motion,valid,petal,upper_left,11,below_trajectory,1,13,152.941176470588,4,12,-6.74275009917573,9.84534259882253,centre,9.40698167870419,-5.33076921638324,7.79528486822991,-2.59301832129581,1.42755124802782,-2.09872030274889
E2_v02022025,1,6,flash_motion,valid,petal,lower_right,7,below_trajectory,1,30,352.941176470588,4,8,3.98138835036701,-7.12027723411205,upper_left,6.9808082765429,3.32343187006446,-6.1526490880504,-1.0191917234571,-0.660615503152745,0.98065548276948
E2_v02022025,1,7,flash_motion,valid,fugal,lower_left,11,above_trajectory,0,31,364.705882352941,4,11,-9.16779144648083,-6.05484991354859,centre,11.3431584750466,-9.95867167941985,-5.54127171929456,0.34315847504655,-0.813288446175694,0.518862992884602
E2_v02022025,1,8,flash_motion,valid,petal,upper_right,7,below_trajectory,1,30,352.941176470588,4,8,3.98138835036701,7.12027723411205,upper_right,6.0883098557198,2.26509269824801,5.65713695502216,-1.9116901442802,-1.72101772402457,-1.48123701420902
E2_v02022025,1,NA,flash_motion,invalid_fixation,fugal,upper_right,11,above_trajectory,-1,27,317.647058823529,4,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,9,flash_motion,valid,fugal,lower_right,11,below_trajectory,1,35,411.764705882353,4,12,6.74275009917573,-9.84534259882253,upper_right,9.07549262664961,5.34450210279562,-7.37730582674062,-2.92450737335039,-1.41370700020063,2.52342186360841
E2_v02022025,1,10,flash_motion,valid,fugal,lower_left,11,above_trajectory,0,31,364.705882352941,4,11,-9.16779144648083,-6.05484991354859,centre,9.46969544427325,-8.19037807546812,-4.81841275167718,-1.53030455572675,1.00011282969845,1.24748923981313
E2_v02022025,1,11,flash_motion,valid,petal,lower_right,7,above_trajectory,0,34,400,4,7,6.43342465455161,-3.28763554154348,upper_left,5.88906987886464,5.45968136013615,-2.22090860370687,-1.11093012113536,-0.984235615379036,1.06910277263495
E2_v02022025,1,12,flash_motion,valid,fugal,upper_left,7,below_trajectory,1,19,223.529411764706,4,8,-3.98138835036701,7.12027723411205,centre,7.14947967563741,-3.88665368855213,6.01910284310683,-0.850520324362588,0.0951826225003528,-1.11567465772068
E2_v02022025,1,13,flash_motion,valid,fugal,upper_right,7,below_trajectory,-1,11,129.411764705882,4,6,2.59291637442202,5.74471024790289,upper_right,4.15842421801713,1.89828797566137,3.7025677565599,-1.84157578198287,-0.695670886110856,-2.05542574022223
E2_v02022025,1,14,flash_motion,valid,fugal,lower_left,7,above_trajectory,0,15,176.470588235294,4,7,-6.43342465455161,-3.28763554154348,centre,6.07731228434032,-5.36662601269779,-2.86858578978442,-0.922687715659683,1.07809613201884,0.420255887988969
E2_v02022025,1,15,flash_motion,valid,petal,upper_right,11,above_trajectory,-1,22,258.823529411765,4,10,8.48764430567507,5.36519323471948,upper_left,8.2598163692627,7.22113856970308,4.05266447294739,-1.7401836307373,-1.29044498118877,-1.32125914288362
E2_v02022025,1,16,flash_motion,valid,petal,lower_left,11,below_trajectory,1,13,152.941176470588,4,12,-6.74275009917573,-9.84534259882253,centre,9.73986065933455,-5.91252306719445,-7.79471828751064,-2.26013934066545,0.840390839139444,2.09929672687717
E2_v02022025,1,NA,flash_motion,invalid_fixation,petal,upper_right,11,above_trajectory,1,13,152.941176470588,4,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,17,flash_motion,valid,petal,upper_left,7,below_trajectory,1,30,352.941176470588,4,8,-3.98138835036701,7.12027723411205,centre,7.54821704791091,-4.97178447173517,5.70800395520192,-0.451782952089087,-0.996391477195628,-1.42989950358354
E2_v02022025,1,NA,flash_motion,invalid_fixation,fugal,lower_right,7,above_trajectory,-1,11,129.411764705882,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,18,flash_motion,valid,fugal,lower_left,7,above_trajectory,0,15,176.470588235294,4,7,-6.43342465455161,-3.28763554154348,centre,6.70857236612119,-6.05563489571128,-2.90850325206313,-0.291427633878805,0.382308795729447,0.380238750867191
E2_v02022025,1,19,flash_motion,valid,petal,lower_right,11,above_trajectory,0,17,200,4,11,9.16779144648083,-6.05484991354859,upper_left,9.03034255165449,7.94046750506721,-4.35616913712687,-1.96965744834551,-1.25494300597641,1.7123983045814
E2_v02022025,1,20,flash_motion,valid,petal,upper_right,7,above_trajectory,-1,38,447.058823529412,4,6,5.74471024790289,2.59291637442202,centre,5.74784127116066,5.40381344825631,1.97035556872559,-0.252158728839337,-0.344140829622903,-0.623530652710419
E2_v02022025,1,21,flash_motion,valid,petal,upper_left,11,below_trajectory,0,17,200,4,11,-6.05484991354859,9.16779144648083,upper_left,9.56419127209978,-6.21787600937195,7.3241265709333,-1.43580872790022,-0.164910115519175,-1.88188141178235
E2_v02022025,1,22,flash_motion,valid,fugal,lower_right,7,below_trajectory,0,15,176.470588235294,4,7,3.28763554154348,-6.43342465455161,centre,6.26803643035862,3.05183710654402,-5.48522840935341,-0.731963569641383,-0.236520578872514,0.958461494853031
E2_v02022025,1,23,flash_motion,valid,fugal,upper_left,11,above_trajectory,-1,27,317.647058823529,4,10,-8.48764430567507,5.36519323471948,upper_left,8.73913452250978,-8.15946256145745,3.17249962953205,-1.26086547749022,0.335203587424472,-2.20409632164764
E2_v02022025,1,24,flash_motion,valid,fugal,upper_left,11,above_trajectory,-1,27,317.647058823529,4,10,-8.48764430567507,5.36519323471948,centre,10.506196219931,-9.46762865866614,4.63840414732125,0.506196219930969,-1.00436727180141,-0.732326312139619
E2_v02022025,1,25,flash_motion,valid,fugal,upper_right,7,above_trajectory,1,19,223.529411764706,4,8,7.12027723411205,3.98138835036701,lower_left,7.6833656273276,7.19765677261124,2.71695112804185,-0.316634372672404,0.0786002278182007,-1.26861218076988
E2_v02022025,1,26,flash_motion,valid,petal,lower_right,11,below_trajectory,-1,22,258.823529411765,4,10,5.36519323471948,-8.48764430567507,centre,8.28823805296155,4.45964238460011,-7.01426428588788,-1.71176194703845,-0.912182630143492,1.50042037812231
E2_v02022025,1,27,flash_motion,valid,fugal,upper_left,7,above_trajectory,0,15,176.470588235294,4,7,-6.43342465455161,3.28763554154348,upper_right,6.63716149492784,-6.467413003777,1.50421823584006,-0.362838505072158,-0.0344227974996494,-1.78610573017021
E2_v02022025,1,28,flash_motion,valid,fugal,upper_right,11,below_trajectory,1,35,411.764705882353,4,12,6.74275009917573,9.84534259882253,centre,8.77197087130967,5.67790396922297,6.73017696577685,-3.22802912869033,-1.07736027661833,-3.17883324484255
E2_v02022025,1,29,flash_motion,valid,petal,lower_left,7,below_trajectory,0,34,400,4,7,-3.28763554154348,-6.43342465455161,lower_right,5.40625612758826,-1.94191362434723,-5.04930278431293,-1.59374387241174,1.34834195029458,1.39790627699297
E2_v02022025,1,30,flash_motion,valid,fugal,upper_right,11,above_trajectory,-1,27,317.647058823529,4,10,8.48764430567507,5.36519323471948,centre,8.41213813875193,7.81983522447189,3.13950722511509,-1.58786186124807,-0.681494333945774,-2.23713934701839
E2_v02022025,1,31,flash_motion,valid,petal,upper_right,11,above_trajectory,1,13,152.941176470588,4,12,9.84534259882253,6.74275009917573,upper_left,9.8882286172513,8.76612972409676,4.64719653699158,-2.1117713827487,-1.10808675601357,-2.11567476142839
E2_v02022025,1,32,flash_motion,valid,fugal,lower_right,7,above_trajectory,-1,11,129.411764705882,4,6,5.74471024790289,-2.59291637442202,centre,6.84532455463133,6.06819164897926,-3.1916802933142,0.845324554631334,0.326940865720669,-0.600275852336887
E2_v02022025,2,33,flashbaseline,valid,petal,lower_right,11,above_trajectory,-1,22,258.823529411765,4,10,8.48764430567507,-5.36519323471948,centre,9.06522436564033,7.86760570458166,-4.56021875420556,-0.934775634359674,-0.632823671969748,0.811003413711348
E2_v02022025,2,34,flashbaseline,valid,fugal,lower_left,11,below_trajectory,1,35,411.764705882353,4,12,-6.74275009917573,-9.84534259882253,upper_left,8.68866261415102,-5.16325533838643,-7.02582534920107,-3.31133738584898,1.59636026186046,2.8797208220297
E2_v02022025,2,35,flashbaseline,valid,fugal,upper_right,7,below_trajectory,-1,11,129.411764705882,4,6,2.59291637442202,5.74471024790289,centre,4.91129887164506,3.16386809834207,3.76406614169051,-1.08870112835494,0.57238084986226,-1.9937425957577
E2_v02022025,2,NA,flashbaseline,invalid_fixation,petal,upper_right,7,below_trajectory,1,30,352.941176470588,4,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,2,36,flashbaseline,valid,fugal,upper_right,7,above_trajectory,0,15,176.470588235294,4,7,6.43342465455161,3.28763554154348,centre,6.78606372783158,6.27795413730124,2.59715190432821,-0.213936272168421,-0.157399082873271,-0.69228259728271
E2_v02022025,2,37,flashbaseline,valid,fugal,lower_right,7,above_trajectory,0,15,176.470588235294,4,7,6.43342465455161,-3.28763554154348,lower_left,5.93996657068944,5.50734199925687,-2.23915887916491,-1.06003342931056,-0.936149255964787,1.05083107715022
E2_v02022025,2,38,flashbaseline,valid,petal,lower_right,11,above_trajectory,0,17,200,4,11,9.16779144648083,-6.05484991354859,centre,7.58248126376854,6.34942144044733,-4.17880256015382,-3.41751873623146,-2.868899326201,1.89057621593427
E2_v02022025,2,39,flashbaseline,valid,petal,lower_left,11,above_trajectory,-1,22,258.823529411765,4,10,-8.48764430567507,-5.36519323471948,upper_right,8.04767117275913,-6.85197021042871,-4.26127768257827,-1.95232882724087,1.66498858049862,1.11163846149388
E2_v02022025,2,40,flashbaseline,valid,petal,lower_left,7,below_trajectory,0,34,400,4,7,-3.28763554154348,-6.43342465455161,centre,6.28686302050853,-2.56201412144419,-5.74876724786176,-0.713136979491466,0.727486296223041,0.692428717686271
E2_v02022025,2,41,flashbaseline,valid,fugal,lower_left,11,below_trajectory,1,35,411.764705882353,4,12,-6.74275009917573,-9.84534259882253,lower_right,9.65050853228352,-5.67199790624013,-7.85854337446828,-2.34949146771648,1.08332254019024,2.03435029506268
E2_v02022025,2,42,flashbaseline,valid,petal,upper_right,7,below_trajectory,-1,38,447.058823529412,4,6,2.59291637442202,5.74471024790289,centre,4.95993001667767,2.13253253806864,4.48220756263782,-1.04006998332233,-0.461160150443138,-1.27245561220808
