version,block,trial,condition,valid,motion_direction,quadrant,eccentricity_dva,flash_relative_to_trajectory,jitter_dva,flash_onset_frame,flash_onset_ms,flash_frames,target_dva,target_x_dva,target_y_dva,probe_initial,probe_dva,probe_x_dva,probe_y_dva,foveal_offset,x_offset,y_offset
E2_v02022025,1,1,flash_motion,valid,fugal,upper_right,11,above_trajectory,0,31,364.705882352941,4,11,9.16779144648083,6.05484991354858,centre,13.2395778532869,11.4166033482088,6.88421038751795,2.23957785328687,2.32202209267105,0.839980158806099
E2_v02022025,1,2,flash_motion,valid,fugal,lower_right,11,below_trajectory,1,35,411.764705882353,4,12,6.74275009917573,-9.84534259882253,upper_right,11.8628667337571,6.3423896300405,-10.1062410172261,-0.137133266242886,-0.40562151221179,-0.26896856626596
E2_v02022025,1,3,flash_motion,valid,petal,lower_right,11,below_trajectory,1,13,152.941176470588,4,12,6.74275009917573,-9.84534259882253,centre,12.6502747507644,6.58895698833087,-10.8930511971352,0.650274750764442,-0.155893380395684,-1.08269145066208
E2_v02022025,1,4,flash_motion,valid,petal,upper_right,7,below_trajectory,-1,38,447.058823529412,4,6,2.59291637442202,5.74471024790289,lower_left,6.34155294441702,2.78605531936509,5.70571799102854,0.341552944417021,0.193564581221752,-0.0393841873902247
E2_v02022025,1,5,flash_motion,valid,petal,upper_right,11,below_trajectory,-1,22,258.823529411765,4,10,5.36519323471948,8.48764430567507,centre,8.97184990970074,5.21382422452062,7.34153897444419,-1.02815009029926,-0.152666202805178,-1.16813527850145
E2_v02022025,1,NA,flash_motion,invalid_fixation,fugal,lower_left,7,above_trajectory,1,19,223.529411764706,4,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,6,flash_motion,valid,fugal,lower_right,7,below_trajectory,-1,11,129.411764705882,4,6,2.59291637442202,-5.74471024790289,centre,5.84819799915117,2.22475080455594,-5.41392001469547,-0.151802000848827,-0.368813265194807,0.333944014324968
E2_v02022025,1,7,flash_motion,valid,petal,lower_left,11,below_trajectory,-1,22,258.823529411765,4,10,-5.36519323471948,-8.48764430567507,lower_right,9.59579864879694,-4.85318060748724,-8.31738270229363,-0.404201351203058,0.516095221301094,0.173976113830493
E2_v02022025,1,8,flash_motion,valid,fugal,lower_left,11,above_trajectory,0,31,364.705882352941,4,11,-9.16779144648083,-6.05484991354859,centre,11.3160364783838,-9.39104941119815,-6.42751858896809,0.316036478383765,-0.229217031731734,-0.377121750029592
E2_v02022025,1,9,flash_motion,valid,petal,upper_left,7,above_trajectory,0,34,400,4,7,-6.43342465455161,3.28763554154348,upper_right,7.3013955535198,-6.81024115838252,2.6576303800577,0.301395553519805,-0.381890605206466,-0.631684857004175
E2_v02022025,1,10,flash_motion,valid,petal,lower_right,7,above_trajectory,-1,38,447.058823529412,4,6,5.74471024790289,-2.59291637442202,centre,6.15857636870534,5.52659473319107,-2.73441988698838,0.158576368705345,-0.220238619044197,-0.141809568227585
E2_v02022025,1,11,flash_motion,valid,petal,lower_right,7,above_trajectory,0,34,400,4,7,6.43342465455161,-3.28763554154348,upper_right,6.84588606518703,5.97457276453822,-3.36657437001919,-0.154113934812974,-0.464266486428985,-0.0792055720341514
E2_v02022025,1,12,flash_motion,valid,petal,upper_left,7,below_trajectory,-1,38,447.058823529412,4,6,-2.59291637442202,5.74471024790289,centre,6.30741009562308,-3.08253288839242,5.51344201057822,0.307410095623079,-0.490810506816435,-0.233513974875568
E2_v02022025,1,13,flash_motion,valid,petal,upper_left,11,below_trajectory,0,17,200,4,11,-6.05484991354859,9.16779144648083,upper_left,9.68997034834377,-5.61121560977322,7.95028111440976,-1.31002965165623,0.448257422456358,-1.24494299382824
E2_v02022025,1,14,flash_motion,valid,fugal,upper_left,11,above_trajectory,-1,27,317.647058823529,4,10,-8.48764430567507,5.36519323471948,centre,10.3785057942704,-9.12191293011524,5.03460245074151,0.378505794270406,-0.649465303321932,-0.333325914281884
E2_v02022025,1,15,flash_motion,valid,fugal,lower_right,7,below_trajectory,0,15,176.470588235294,4,7,3.28763554154348,-6.43342465455161,lower_left,7.26037083002769,2.91368463933832,-6.66147524864826,0.260370830027687,-0.375044190611239,-0.23105381658508
E2_v02022025,1,16,flash_motion,valid,fugal,upper_right,7,below_trajectory,0,15,176.470588235294,4,7,3.28763554154348,6.43342465455161,centre,6.22817901051783,3.32170609126176,5.2802192856351,-0.771820989482167,0.0341841403695739,-1.16521968102181
E2_v02022025,1,17,flash_motion,valid,petal,lower_left,11,below_trajectory,0,17,200,4,11,-6.05484991354859,-9.16779144648083,lower_left,10.0774574892293,-5.23252311241116,-8.66010665201486,-0.922542510770654,0.830313803938696,0.520163424580061
E2_v02022025,1,NA,flash_motion,invalid_fixation,fugal,upper_left,7,above_trajectory,0,15,176.470588235294,4,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,18,flash_motion,valid,petal,lower_left,7,below_trajectory,1,30,352.941176470588,4,8,-3.98138835036701,-7.12027723411205,upper_left,8.35777436326353,-4.05706753437949,-7.33131881572555,0.357774363263525,-0.0760527814961611,-0.214433308048662
E2_v02022025,1,19,flash_motion,valid,petal,upper_left,11,below_trajectory,1,13,152.941176470588,4,12,-6.74275009917573,9.84534259882253,centre,10.7476729098513,-6.22871390552096,8.82738502825216,-1.25232709014869,0.520668844238923,-1.04538668064649
