version,block,trial,condition,valid,motion_direction,quadrant,eccentricity_dva,flash_relative_to_trajectory,jitter_dva,flash_onset_frame,flash_onset_ms,flash_frames,target_dva,target_x_dva,target_y_dva,probe_initial,probe_dva,probe_x_dva,probe_y_dva,foveal_offset,x_offset,y_offset
E2_v02022025,1,1,flashbaseline,valid,fugal,upper_right,11,below_trajectory,0,31,364.705882352941,4,11,6.05484991354859,9.16779144648083,centre,8.3326486146937,5.07240196123861,6.64534083265495,-2.6673513853063,-0.991696053829284,-2.56981635591912
E2_v02022025,1,2,flashbaseline,valid,petal,upper_left,11,below_trajectory,0,17,200,4,11,-6.05484991354859,9.16779144648083,upper_right,9.36222631146607,-5.42440760372812,7.67608044803263,-1.63777368853393,0.636791836794972,-1.52414338382796
E2_v02022025,1,NA,flashbaseline,invalid_fixation,petal,upper_left,7,above_trajectory,0,34,400,4,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,NA,flashbaseline,invalid_fixation,petal,lower_right,11,above_trajectory,1,13,152.941176470588,4,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,3,flashbaseline,valid,petal,upper_left,11,below_trajectory,-1,22,258.823529411765,4,10,-5.36519323471948,8.48764430567507,centre,8.31470797560894,-4.59118910358566,6.96175847808345,-1.68529202439106,0.779840705667841,-1.55367718207088
E2_v02022025,1,4,flashbaseline,valid,fugal,lower_left,11,below_trajectory,1,35,411.764705882353,4,12,-6.74275009917573,-9.84534259882253,lower_left,12.70351205038,-8.12854226317042,-9.89295933365105,0.703512050379969,-1.40918418361877,-0.0490579256873858
E2_v02022025,1,5,flashbaseline,valid,fugal,upper_left,7,below_trajectory,1,19,223.529411764706,4,8,-3.98138835036701,7.12027723411205,centre,6.9052757888685,-3.50517949152723,5.96429556176921,-1.0947242111315,0.47823896597207,-1.17106364023229
E2_v02022025,1,NA,flashbaseline,invalid_fixation,fugal,upper_right,7,above_trajectory,-1,11,129.411764705882,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,6,flashbaseline,valid,fugal,upper_left,11,below_trajectory,1,35,411.764705882353,4,12,-6.74275009917573,9.84534259882253,centre,9.12465649440539,-5.46711692046028,7.34967691305854,-2.87534350559461,1.29006304356796,-2.5514571291563
E2_v02022025,1,7,flashbaseline,valid,fugal,lower_right,7,above_trajectory,0,15,176.470588235294,4,7,6.43342465455161,-3.28763554154348,upper_right,6.40641323552111,5.71848105760225,-2.90735182619974,-0.593586764478886,-0.723015566874696,0.381393096744851
E2_v02022025,1,8,flashbaseline,valid,fugal,lower_right,11,below_trajectory,1,35,411.764705882353,4,12,6.74275009917573,-9.84534259882253,centre,12.4977548838867,5.85997930668198,-11.1147769226803,0.497754883886714,-0.893480935016078,-1.31270038257452
E2_v02022025,1,9,flashbaseline,valid,fugal,lower_right,7,above_trajectory,-1,11,129.411764705882,4,6,5.74471024790289,-2.59291637442202,upper_right,6.28128792829679,5.50810450752377,-3.03783157245371,0.281287928296791,-0.238901068721733,-0.44598442646492
E2_v02022025,1,10,flashbaseline,valid,petal,lower_left,7,below_trajectory,0,34,400,4,7,-3.28763554154348,-6.43342465455161,centre,6.21201337191373,-3.41258882319984,-5.20294782819881,-0.787986628086267,-0.125381297285912,1.24310704512619
