version,block,trial,condition,valid,motion_direction,quadrant,eccentricity_dva,flash_relative_to_trajectory,jitter_dva,flash_onset_frame,flash_onset_ms,flash_frames,target_dva,target_x_dva,target_y_dva,probe_initial,probe_dva,probe_x_dva,probe_y_dva,foveal_offset,x_offset,y_offset
E2_v02022025,1,1,centralcue,valid,petal,upper_right,11,NaN,1,13,152.941176470588,4,12,8.20988099693041,8.20988099693041,centre,7.76986412566804,5.8217075113678,5.18119390824831,-4.23013587433196,-2.42326308237708,-3.06823497519417
E2_v02022025,1,2,centralcue,valid,fugal,lower_right,7,NaN,-1,11,129.411764705882,4,6,4.36918916497228,-4.36918916497228,upper_left,5.35428134825853,3.79950520049145,-3.78360587311938,-0.645718651741473,-0.57257443141894,0.588541948557097
E2_v02022025,1,3,centralcue,valid,fugal,upper_right,11,NaN,-1,27,317.647058823529,4,10,7.11402373423676,7.11402373423675,centre,7.15933047665157,5.17546894325062,4.97369401015362,-2.84066952334843,-1.96045175819705,-2.16355450972087
E2_v02022025,1,4,centralcue,valid,fugal,lower_right,7,NaN,1,19,223.529411764706,4,8,5.74491306592023,-5.74491306592023,upper_left,6.72024252962478,4.72899341987255,-4.79644221600591,-1.27975747037522,-1.02437283692298,0.956476121194645
E2_v02022025,1,5,centralcue,valid,fugal,lower_right,11,NaN,-1,27,317.647058823529,4,10,7.11402373423676,-7.11402373423676,centre,9.24324866408281,6.46931258104655,-6.65805863727587,-0.756751335917194,-0.65383434583363,0.462607594161729
E2_v02022025,1,6,centralcue,valid,petal,lower_left,11,NaN,-1,22,258.823529411765,4,10,-6.67626771403078,-6.67626771403078,lower_left,7.87323200531385,-5.48389391607262,-5.68380991115018,-2.12676799468615,1.20576943075893,1.00401763097763
E2_v02022025,1,7,centralcue,valid,fugal,upper_left,11,NaN,1,35,411.764705882353,4,12,-8.47501820494743,8.47501820494743,centre,13.2207603018181,-9.66481681581859,9.19261043487174,1.22076030181814,-1.21998166240624,0.734894278453595
E2_v02022025,1,8,centralcue,valid,fugal,upper_left,7,NaN,0,15,176.470588235294,4,7,-5.05778196197291,5.05778196197291,upper_left,7.56486970289365,-5.54794283558198,5.17489644104955,0.564869702893646,-0.494374484422001,0.118053205783475
E2_v02022025,1,9,centralcue,valid,fugal,lower_left,7,NaN,-1,11,129.411764705882,4,6,-4.36918916497228,-4.36918916497228,centre,8.32087473045347,-5.92603814900967,-5.88282564054987,2.32087473045347,-1.56918985026675,-1.52554701751186
E2_v02022025,1,10,centralcue,valid,petal,lower_right,11,NaN,1,13,152.941176470588,4,12,8.20988099693041,-8.20988099693041,upper_right,7.0285953026547,5.42783982644701,-4.49215109755171,-4.9714046973453,-2.82011914026181,3.75975038734361
E2_v02022025,1,11,centralcue,valid,fugal,lower_left,11,NaN,0,31,364.705882352941,4,11,-7.79562741124155,-7.79562741124155,centre,7.25306850928619,-5.21573232539775,-5.06801133562376,-3.74693149071381,2.61209231010375,2.76068229429791
E2_v02022025,1,12,centralcue,valid,petal,lower_right,11,NaN,1,13,152.941176470588,4,12,8.20988099693041,-8.20988099693041,lower_left,11.1480697047919,7.80567190944751,-8.05782247532566,-0.851930295208073,-0.41220334719297,0.155164375813912
E2_v02022025,1,13,centralcue,valid,petal,lower_right,7,NaN,0,34,400,4,7,4.61678280264094,-4.61678280264094,centre,5.11652866421239,3.85677621550029,-3.37232641565997,-1.88347133578761,-0.764143559431895,1.25037621602149
E2_v02022025,1,14,centralcue,valid,petal,lower_left,7,NaN,0,34,400,4,7,-4.61678280264094,-4.61678280264094,upper_left,6.68303058495214,-4.5106988895111,-4.95154268457393,-0.316969415047856,0.106759725967307,-0.337101858545043
E2_v02022025,1,15,centralcue,valid,petal,upper_left,11,NaN,1,13,152.941176470588,4,12,-8.20988099693041,8.20988099693041,centre,7.24625761536583,-5.22355541765909,5.05006641981124,-4.75374238463417,3.02564297129291,-3.20001825111781
E2_v02022025,1,16,centralcue,valid,fugal,upper_right,11,NaN,0,31,364.705882352941,4,11,7.79562741124155,7.79562741124155,lower_right,10.7277734216064,7.45090297751139,7.80510535686851,-0.272226578393603,-0.350896426489422,0.00965580978899401
E2_v02022025,1,17,centralcue,valid,fugal,lower_right,11,NaN,1,35,411.764705882353,4,12,8.47501820494743,-8.47501820494743,centre,9.44255151285294,6.73928513033202,-6.67495141810918,-2.55744848714706,-1.76627611818227,1.83143526449059
E2_v02022025,1,18,centralcue,valid,fugal,lower_left,7,NaN,1,19,223.529411764706,4,8,-5.74491306592023,-5.74491306592023,upper_left,8.18006242982691,-5.5681458665433,-6.03013908652014,0.180062429826908,0.178500910595286,-0.288257215632243
E2_v02022025,1,19,centralcue,valid,fugal,upper_right,7,NaN,-1,11,129.411764705882,4,6,4.36918916497228,4.36918916497228,centre,8.58856514083558,6.13762370312631,6.05373230637123,2.58856514083558,1.78295479104561,1.69818491558272
E2_v02022025,1,20,centralcue,valid,petal,lower_right,7,NaN,0,34,400,4,7,4.61678280264094,-4.61678280264094,upper_left,5.79001550295212,4.28117623593967,-3.91269898976197,-1.20998449704788,-0.337635315946865,0.707972187412439
E2_v02022025,1,21,centralcue,valid,petal,upper_right,7,NaN,1,30,352.941176470588,4,8,5.30487265963075,5.30487265963075,centre,4.71373601482867,3.47930193698145,3.18803602216835,-3.28626398517133,-1.8358698820879,-2.12777453644437
E2_v02022025,1,NA,centralcue,invalid_fixation,petal,lower_left,7,NaN,0,34,400,4,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,22,centralcue,valid,petal,upper_left,11,NaN,1,13,152.941176470588,4,12,-8.20988099693041,8.20988099693041,centre,4.86252454684123,-3.01461612051291,3.82229959869685,-7.13747545315877,5.23452111901843,-4.42970730946691
E2_v02022025,1,23,centralcue,valid,petal,upper_left,7,NaN,1,30,352.941176470588,4,8,-5.30487265963075,5.30487265963075,lower_left,6.19990286619668,-4.77676305746218,3.97072054987992,-1.80009713380332,0.532207054319096,-1.34274789157494
E2_v02022025,1,24,centralcue,valid,petal,upper_right,7,NaN,1,30,352.941176470588,4,8,5.30487265963075,5.30487265963075,centre,6.64586819800161,4.71771882180331,4.70204843346447,-1.35413180199839,-0.591652769658591,-0.60742779942709
E2_v02022025,1,NA,centralcue,invalid_fixation,petal,lower_left,11,NaN,0,17,200,4,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,25,centralcue,valid,fugal,lower_left,11,NaN,1,35,411.764705882353,4,12,-8.47501820494743,-8.47501820494743,centre,10.674160710754,-7.22795540922974,-7.93782529933309,-1.32583928924596,1.27062164855981,0.548353199996095
E2_v02022025,1,26,centralcue,valid,fugal,upper_right,7,NaN,0,15,176.470588235294,4,7,5.05778196197291,5.05778196197291,lower_left,6.6683598711539,5.030402233288,4.39997186340916,-0.331640128846101,-0.0275930305541831,-0.662289415072072
E2_v02022025,1,27,centralcue,valid,petal,upper_right,11,NaN,0,17,200,4,11,7.52960416350469,7.52960416350469,centre,9.44089439936449,6.84779763314317,6.5610450831544,-1.55910560063551,-0.692627894170437,-0.983280705656244
E2_v02022025,1,28,centralcue,valid,petal,upper_left,7,NaN,-1,38,447.058823529412,4,6,-3.9273558020264,3.9273558020264,lower_right,5.21085341460934,-3.72536722742077,3.65370780257524,-0.789146585390659,0.202891476956813,-0.274847621919332
E2_v02022025,1,NA,centralcue,invalid_fixation,fugal,upper_left,11,NaN,-1,27,317.647058823529,4,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,29,centralcue,valid,fugal,upper_left,7,NaN,0,15,176.470588235294,4,7,-5.05778196197291,5.05778196197291,lower_right,8.66380363208412,-6.0021670463777,6.29354177189774,1.66380363208412,-0.953171569067525,1.24781819301732
E2_v02022025,1,30,centralcue,valid,petal,lower_left,7,NaN,0,34,400,4,7,-4.61678280264094,-4.61678280264094,centre,9.308877243798,-6.65407253055908,-6.56845058787888,2.308877243798,-2.05646595794203,-1.96980088786575
E2_v02022025,1,31,centralcue,valid,petal,lower_left,11,NaN,0,17,200,4,11,-7.52960416350469,-7.52960416350469,upper_right,10.1727173839936,-6.33041610612767,-8.02764116261259,-0.827282616006443,1.21676726441498,-0.507320656166006
E2_v02022025,1,32,centralcue,valid,fugal,upper_left,11,NaN,-1,27,317.647058823529,4,10,-7.11402373423675,7.11402373423675,centre,10.4356108827846,-7.44749799749006,7.39244349536013,0.43561088278461,-0.338914629385058,0.28292803420532
E2_v02022025,2,33,motion_flash,valid,fugal,upper_right,7,above_trajectory,1,19,223.529411764706,4,8,5.74491306592023,5.74491306592023,centre,10.5131467002769,7.74013050248029,7.20125494780009,2.51314670027685,2.02247771907277,1.47484620476099
E2_v02022025,2,34,motion_flash,valid,fugal,upper_right,11,above_trajectory,1,35,411.764705882353,4,12,8.47501820494743,8.47501820494743,upper_right,11.5800551412768,9.02735581398476,7.37352124767713,-0.419944858723243,0.565412285823774,-1.12273106351791
E2_v02022025,2,35,motion_flash,valid,fugal,upper_right,11,above_trajectory,-1,27,317.647058823529,4,10,7.11402373423676,7.11402373423675,centre,11.7655479418678,9.12153780213329,7.5575654244857,1.76554794186782,2.04770806446217,0.450885771226572
E2_v02022025,2,36,motion_flash,valid,petal,upper_left,7,below_trajectory,0,34,400,4,7,-4.61678280264094,4.61678280264094,upper_left,5.35245202146358,-3.91576303658135,3.66041438743989,-1.64754797853642,0.704894263700082,-0.961308121577565
E2_v02022025,2,37,motion_flash,valid,petal,lower_left,11,below_trajectory,0,17,200,4,11,-7.52960416350469,-7.52960416350469,centre,9.68505008436853,-6.67172479714036,-7.0840009702482,-1.31494991563147,0.871141218151669,0.452922450089787
E2_v02022025,2,38,motion_flash,valid,petal,upper_left,7,below_trajectory,-1,38,447.058823529412,4,6,-3.9273558020264,3.9273558020264,lower_left,4.72057098503311,-3.11591254023303,3.55309710039058,-1.27942901496689,0.814475402548251,-0.375854065186145
E2_v02022025,2,39,motion_flash,valid,fugal,upper_right,7,above_trajectory,0,15,176.470588235294,4,7,5.05778196197291,5.05778196197291,centre,9.67333016853377,7.11242021014176,6.62388991130459,2.67333016853377,2.07730858569778,1.58219590929173
E2_v02022025,2,40,motion_flash,valid,petal,lower_right,7,below_trajectory,0,34,400,4,7,4.61678280264094,-4.61678280264094,upper_left,5.11567822573572,3.73360540148314,-3.50709629059289,-1.88432177426428,-0.887830667250607,1.11517707637683
E2_v02022025,2,41,motion_flash,valid,fugal,upper_left,11,above_trajectory,1,35,411.764705882353,4,12,-8.47501820494743,8.47501820494743,centre,9.78238066013221,-6.54300511224967,7.33529337767177,-2.21761933986779,1.96500612547943,-1.1615803147825
E2_v02022025,2,42,motion_flash,valid,fugal,lower_right,7,below_trajectory,1,19,223.529411764706,4,8,5.74491306592023,-5.74491306592023,lower_right,9.3476217144255,6.7172731477731,-6.56009564354294,1.3476217144255,0.983879444743659,-0.82461245467563
E2_v02022025,2,43,motion_flash,valid,fugal,lower_right,11,below_trajectory,0,31,364.705882352941,4,11,7.79562741124155,-7.79562741124155,centre,10.3763548604168,7.4196886824726,-7.33491485102026,-0.623645139583157,-0.382641038864027,0.46883123022211
E2_v02022025,2,44,motion_flash,valid,fugal,upper_left,7,above_trajectory,1,19,223.529411764706,4,8,-5.74491306592023,5.74491306592023,upper_right,7.73168915234203,-5.28823152455783,5.67237894621232,-0.268310847657968,0.460933979134692,-0.0732589332194442
