version,block,trial,condition,valid,motion_direction,quadrant,eccentricity_dva,flash_relative_to_trajectory,jitter_dva,flash_onset_frame,flash_onset_ms,flash_frames,target_dva,target_x_dva,target_y_dva,probe_initial,probe_dva,probe_x_dva,probe_y_dva,foveal_offset,x_offset,y_offset
E2_v02022025,1,1,motion_flash,valid,fugal,lower_left,7,below_trajectory,-1,11,129.411764705882,4,6,-4.36918916497228,-4.36918916497228,centre,5.33121860046725,-3.99312273843081,-3.54370563905382,-0.668781399532746,0.378072131912583,0.829388861334699
E2_v02022025,1,2,motion_flash,valid,petal,lower_right,7,above_trajectory,0,34,400,4,7,4.61678280264094,-4.61678280264094,upper_right,6.483683600612,4.92843497923944,-4.23372414022525,-0.516316399387998,0.313822273091354,0.385348484621453
E2_v02022025,1,3,motion_flash,valid,fugal,lower_right,7,below_trajectory,0,15,176.470588235294,4,7,5.05778196197291,-5.05778196197291,centre,6.56881407479551,4.95517102073675,-4.3337876056844,-0.431185925204487,-0.103398315127934,0.728849816705406
E2_v02022025,1,4,motion_flash,valid,fugal,lower_left,11,below_trajectory,0,31,364.705882352941,4,11,-7.79562741124155,-7.79562741124155,upper_right,8.96659173196923,-6.56617199450632,-6.15968600167511,-2.03340826803077,1.24882378418878,1.6600993569316
E2_v02022025,1,5,motion_flash,valid,fugal,upper_right,11,below_trajectory,0,31,364.705882352941,4,11,7.79562741124155,7.79562741124155,centre,12.2314911910586,9.21229570489067,8.18547715525142,1.23149119105855,1.44811068799212,0.397526780517416
E2_v02022025,1,6,motion_flash,valid,petal,upper_right,11,above_trajectory,0,17,200,4,11,7.52960416350469,7.52960416350469,lower_right,10.0122050875563,7.76525397882605,6.39787868375997,-0.987794912443661,0.239897237117832,-1.14849455285446
E2_v02022025,1,7,motion_flash,valid,fugal,upper_left,7,below_trajectory,0,15,176.470588235294,4,7,-5.05778196197291,5.05778196197291,centre,7.02073844436238,-5.66513910069681,4.17401808466366,0.0207384443623786,-0.612689078427723,-0.889471236842574
E2_v02022025,1,8,motion_flash,valid,petal,lower_right,11,below_trajectory,0,17,200,4,11,7.52960416350469,-7.52960416350469,lower_left,9.72121418126872,7.17890746324984,-6.62351023216278,-1.27878581873128,-0.356535143587775,0.919998744157877
E2_v02022025,1,9,motion_flash,valid,fugal,lower_left,7,below_trajectory,-1,11,129.411764705882,4,6,-4.36918916497228,-4.36918916497228,centre,4.55797487235506,-3.34529121131156,-3.10286786959652,-1.44202512764494,1.02846978244682,1.27156439704622
E2_v02022025,1,10,motion_flash,valid,fugal,lower_right,7,above_trajectory,0,15,176.470588235294,4,7,5.05778196197291,-5.05778196197291,upper_left,6.10787008341154,4.35769944967764,-4.29629079201003,-0.892129916588463,-0.704803646410261,0.766553691555804
E2_v02022025,1,11,motion_flash,valid,fugal,upper_right,11,below_trajectory,-1,27,317.647058823529,4,10,7.11402373423676,7.11402373423675,centre,7.87382802016899,6.34524038712368,4.70032846981246,-2.12617197983101,-0.779451501041614,-2.43843382555313
E2_v02022025,1,12,motion_flash,valid,petal,lower_right,7,above_trajectory,-1,38,447.058823529412,4,6,3.9273558020264,-3.9273558020264,upper_right,4.75975279023699,3.68704811689517,-3.01845345384951,-1.24024720976301,-0.241370792921485,0.91219212465942
E2_v02022025,1,13,motion_flash,valid,petal,lower_left,11,below_trajectory,1,13,152.941176470588,4,12,-8.20988099693041,-8.20988099693041,centre,11.1626052221113,-8.30268902432039,-7.56588440285432,-0.837394777888672,-0.0947620815508582,0.65633668747189
E2_v02022025,1,14,motion_flash,valid,petal,upper_left,7,below_trajectory,-1,38,447.058823529412,4,6,-3.9273558020264,3.9273558020264,upper_left,5.40306863314425,-4.47953041083294,3.03341879457187,-0.59693136685575,-0.555144249156744,-0.897188706644164
E2_v02022025,1,NA,motion_flash,invalid_fixation,petal,upper_right,7,below_trajectory,0,34,400,0,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,15,motion_flash,valid,petal,lower_right,11,above_trajectory,0,17,200,4,11,7.52960416350469,-7.52960416350469,upper_left,9.04637767367715,6.11993450585169,-6.71271869555139,-1.95362232632285,-1.42963966741722,0.829592086151865
E2_v02022025,1,16,motion_flash,valid,petal,upper_right,7,above_trajectory,1,30,352.941176470588,4,8,5.30487265963075,5.30487265963075,centre,7.29689841926476,5.99265209180236,4.19372974815905,-0.703101580735235,0.694482703279959,-1.11870618944854
E2_v02022025,1,17,motion_flash,valid,petal,upper_right,11,below_trajectory,-1,22,258.823529411765,4,10,6.67626771403078,6.67626771403078,lower_left,9.05256217687664,7.02904718247117,5.76190930970245,-0.947437823123364,0.357870845719684,-0.92515621257816
E2_v02022025,1,18,motion_flash,valid,petal,lower_left,7,above_trajectory,1,30,352.941176470588,4,8,-5.30487265963075,-5.30487265963075,centre,7.10979541082991,-5.5790091866269,-4.43516333601961,-0.890204589170092,-0.276622898652243,0.8759719735158
E2_v02022025,1,NA,motion_flash,invalid_fixation,fugal,upper_left,11,above_trajectory,-1,27,317.647058823529,2,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,19,motion_flash,valid,petal,upper_left,11,above_trajectory,0,17,200,4,11,-7.52960416350469,7.52960416350469,centre,10.2015863696076,-8.3115430390194,5.99874170098094,-0.798413630392435,-0.79703611357049,-1.5521151258518
E2_v02022025,1,20,motion_flash,valid,fugal,lower_left,11,above_trajectory,1,35,411.764705882353,4,12,-8.47501820494743,-8.47501820494743,lower_right,8.78603470825495,-6.82807173505479,-5.58167730898554,-3.21396529174505,1.6763144233297,2.93540053169977
E2_v02022025,1,21,motion_flash,valid,fugal,lower_right,11,above_trajectory,-1,27,317.647058823529,4,10,7.11402373423676,-7.11402373423676,centre,8.42310490568939,5.74743396127702,-6.19886107757869,-1.57689509431061,-1.38374965523859,0.927566144718183
E2_v02022025,1,22,motion_flash,valid,petal,lower_left,11,above_trajectory,-1,22,258.823529411765,4,10,-6.67626771403078,-6.67626771403078,lower_right,7.98902704351266,-5.87825652372287,-5.44824167645341,-2.01097295648734,0.807627050101679,1.24173172169949
E2_v02022025,1,23,motion_flash,valid,fugal,upper_right,7,below_trajectory,1,19,223.529411764706,4,8,5.74491306592023,5.74491306592023,centre,7.83049157458767,6.12183662632966,4.91984079409171,-0.169508425412328,0.380990581105234,-0.832216387357356
E2_v02022025,1,24,motion_flash,valid,fugal,upper_right,7,below_trajectory,1,19,223.529411764706,4,8,5.74491306592023,5.74491306592023,upper_left,8.20266360636024,5.88758505739995,5.75162426950603,0.202663606360241,0.144152133860757,0.00677921004994126
E2_v02022025,1,25,motion_flash,valid,petal,lower_left,7,below_trajectory,-1,38,447.058823529412,4,6,-3.9273558020264,-3.9273558020264,centre,4.64095702501724,-3.230423045535,-3.33915535402418,-1.35904297498276,0.699633004294191,0.590556361059277
E2_v02022025,1,26,motion_flash,valid,fugal,upper_left,11,above_trajectory,1,35,411.764705882353,4,12,-8.47501820494743,8.47501820494743,upper_right,10.8854699111754,-8.36654198807916,7.06315796659331,-1.1145300888246,0.110853389548161,-1.43791557722434
