version,block,trial,condition,valid,motion_direction,quadrant,eccentricity_dva,flash_relative_to_trajectory,jitter_dva,flash_onset_frame,flash_onset_ms,flash_frames,target_dva,target_x_dva,target_y_dva,probe_initial,probe_dva,probe_x_dva,probe_y_dva,foveal_offset,x_offset,y_offset
E2_v02022025,1,1,flashbaseline,valid,petal,upper_left,7,above_trajectory,-1,38,447.058823529412,4,6,-5.74471024790289,2.59291637442202,centre,5.42154777623521,-5.09053652058735,1.87522506584038,-0.578452223764786,0.660035714146007,-0.718755305893869
E2_v02022025,1,2,flashbaseline,valid,petal,lower_left,7,below_trajectory,1,30,352.941176470588,4,8,-3.98138835036701,-7.12027723411205,lower_left,5.3795266908151,-3.49962072982729,-4.09573583235039,-2.6204733091849,0.483818157588242,3.05154424969592
E2_v02022025,1,3,flashbaseline,valid,petal,lower_right,11,above_trajectory,1,13,152.941176470588,4,12,9.84534259882253,-6.74275009917573,centre,9.84154095540961,8.62606881040966,-4.81000680108328,-2.15845904459039,-1.25136353339771,1.9519569787154
E2_v02022025,1,4,flashbaseline,valid,petal,upper_right,11,below_trajectory,-1,22,258.823529411765,4,10,5.36519323471948,8.48764430567507,upper_left,6.79515205525054,5.43794558858171,4.09918134144193,-3.20484794474946,0.0734027834507582,-4.43521057144125
E2_v02022025,1,5,flashbaseline,valid,petal,lower_right,7,above_trajectory,1,30,352.941176470588,4,8,7.12027723411205,-3.98138835036701,centre,6.15709263798685,5.42917456917619,-2.92155258063316,-1.84290736201315,-1.71116793432881,1.0635994990897
E2_v02022025,1,6,flashbaseline,valid,petal,lower_left,7,below_trajectory,-1,38,447.058823529412,4,6,-2.59291637442202,-5.74471024790289,lower_left,5.1390844464982,-3.30636557039843,-3.94295546714405,-0.860915553501797,-0.715315537743524,1.81423999956862
E2_v02022025,1,7,flashbaseline,valid,fugal,upper_right,11,above_trajectory,0,31,364.705882352941,4,11,9.16779144648083,6.05484991354858,centre,8.34625799787429,7.74390866039703,3.15140007737669,-2.65374200212571,-1.45511865730959,-2.92037702685044
E2_v02022025,1,8,flashbaseline,valid,fugal,lower_right,11,below_trajectory,1,35,411.764705882353,4,12,6.74275009917573,-9.84534259882253,lower_left,10.0529766725281,6.51166943622842,-7.72482827065917,-1.94702332747195,-0.234199048662136,2.17038574002157
E2_v02022025,1,9,flashbaseline,valid,petal,upper_right,7,below_trajectory,1,30,352.941176470588,4,8,3.98138835036701,7.12027723411205,centre,6.61730554879033,5.13729986707989,4.19334700686417,-1.38269445120967,1.1631424714869,-2.95368977416361
E2_v02022025,1,10,flashbaseline,valid,fugal,upper_left,11,below_trajectory,-1,27,317.647058823529,4,10,-5.36519323471948,8.48764430567507,upper_right,6.98464991619638,-5.16688130148899,4.72536265713237,-3.01535008380362,0.199996023642719,-3.80855548429618
E2_v02022025,1,11,flashbaseline,valid,fugal,lower_left,7,above_trajectory,1,19,223.529411764706,4,8,-7.12027723411205,-3.98138835036701,centre,6.59992535593909,-5.68704860205835,-3.37117601197248,-1.40007464406091,1.45105007171999,0.612713950791614
E2_v02022025,1,12,flashbaseline,valid,fugal,lower_right,11,below_trajectory,0,31,364.705882352941,4,11,6.05484991354859,-9.16779144648083,lower_right,9.53244340292135,6.32965586363192,-7.1855361837962,-1.46755659707865,0.278039281987652,2.02255431948398
E2_v02022025,1,13,flashbaseline,valid,petal,upper_right,7,above_trajectory,0,34,400,4,7,6.43342465455161,3.28763554154348,centre,5.65176833313048,5.35194049257142,1.82698318932983,-1.34823166686952,-1.09290557492112,-1.46332754659943
E2_v02022025,1,14,flashbaseline,valid,fugal,upper_left,7,below_trajectory,-1,11,129.411764705882,4,6,-2.59291637442202,5.74471024790289,lower_left,4.6514564358989,-2.77664994352345,3.73762863962927,-1.3485435641011,-0.184137109198283,-2.02026115802976
E2_v02022025,1,15,flashbaseline,valid,fugal,upper_left,7,below_trajectory,-1,11,129.411764705882,4,6,-2.59291637442202,5.74471024790289,centre,5.02719873573087,-2.89602934683369,4.1162170328128,-0.972801264269131,-0.303807371731244,-1.64027679926375
E2_v02022025,1,16,flashbaseline,valid,fugal,upper_right,7,below_trajectory,1,19,223.529411764706,4,8,3.98138835036701,7.12027723411205,upper_left,5.83951886553781,4.26893109447123,3.9992496200624,-2.16048113446219,0.289036597442933,-3.14822999597479
E2_v02022025,1,17,flashbaseline,valid,fugal,upper_right,11,below_trajectory,0,31,364.705882352941,4,11,6.05484991354859,9.16779144648083,centre,6.83437101467537,5.12164922226721,4.54932114335981,-4.16562898532463,-0.942071126041269,-4.67751592449137
E2_v02022025,1,18,flashbaseline,valid,petal,upper_left,11,above_trajectory,0,17,200,4,11,-9.16779144648083,6.05484991354858,lower_left,9.0278829999668,-7.94782775606536,4.3372310046388,-1.9721170000332,1.24744300400082,-1.73142865450942
