version,block,trial,condition,valid,motion_direction,quadrant,eccentricity_dva,flash_relative_to_trajectory,jitter_dva,flash_onset_frame,flash_onset_ms,flash_frames,target_dva,target_x_dva,target_y_dva,probe_initial,probe_dva,probe_x_dva,probe_y_dva,foveal_offset,x_offset,y_offset
E2_v02022025,1,1,flashbaseline,valid,fugal,lower_right,7,above_trajectory,1,19,223.529411764706,4,8,7.12027723411205,-3.98138835036701,centre,6.31641139603276,5.52430734510291,-3.08157367192748,-1.68358860396724,-1.61524149448431,0.903185703153864
E2_v02022025,1,2,flashbaseline,valid,fugal,upper_right,11,above_trajectory,0,31,364.705882352941,4,11,9.16779144648083,6.05484991354858,lower_left,8.47611068907386,7.7909410435205,3.37999570396555,-2.52388931092614,-1.40724107504834,-2.69158676768161
E2_v02022025,1,3,flashbaseline,valid,fugal,upper_left,7,below_trajectory,0,15,176.470588235294,4,7,-3.28763554154348,6.43342465455161,centre,4.91215338317305,-3.37290161648295,3.57935384363369,-2.08784661682695,-0.0855547417058775,-2.87416803636724
E2_v02022025,1,4,flashbaseline,valid,petal,lower_left,7,above_trajectory,1,30,352.941176470588,4,8,-7.12027723411205,-3.98138835036701,upper_left,5.81088981257441,-5.08786412336634,-2.82194791937797,-2.18911018742559,2.05499790207346,1.16341709321858
E2_v02022025,1,5,flashbaseline,valid,fugal,upper_left,11,below_trajectory,-1,27,317.647058823529,4,10,-5.36519323471948,8.48764430567507,centre,7.51811301954857,-5.19665079525453,5.46273186875178,-2.48188698045143,0.169982018497335,-3.06799999525515
E2_v02022025,1,NA,flashbaseline,invalid_fixation,fugal,lower_right,7,above_trajectory,1,19,223.529411764706,4,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E2_v02022025,1,6,flashbaseline,valid,petal,upper_right,7,below_trajectory,1,30,352.941176470588,4,8,3.98138835036701,7.12027723411205,centre,7.64272204580371,5.15218635251644,5.67542724786468,-0.357277954196292,1.17814336690068,-1.46277885301633
E2_v02022025,1,7,flashbaseline,valid,petal,upper_left,11,below_trajectory,1,13,152.941176470588,4,12,-6.74275009917573,9.84534259882253,lower_right,10.0383413488785,-7.02904718247117,7.23855897286914,-1.96165865112149,-0.290470537423718,-2.66416178454201
E2_v02022025,1,8,flashbaseline,valid,petal,lower_right,7,above_trajectory,0,34,400,4,7,6.43342465455161,-3.28763554154348,centre,4.69992424619863,3.88454701283916,-2.65379065160343,-2.30007575380137,-2.56836725777773,0.635532376022876
E2_v02022025,1,9,flashbaseline,valid,petal,upper_left,11,below_trajectory,-1,22,258.823529411765,4,10,-5.36519323471948,8.48764430567507,lower_right,9.65427403251999,-6.77742184780049,6.93957739920643,-0.345725967480014,-1.42798421298245,-1.5761711318805
